Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
19984550,117,FALSE,Rx,0,8,AE,9,0,40,68,0,0,FF
19984801,391,FALSE,Rx,0,8,0D,70,21,30,0,25,0,62
19985221,000003BE,FALSE,Rx,0,8,2C,12,E6,1,C8,80,0,80
19985455,86,FALSE,Rx,0,8,6B,4,1,0,0,0,0,0
19985705,0000009F,FALSE,Rx,0,8,CB,34,0,0,0,9,80,40
19988488,000000AD,FALSE,Rx,0,8,A2,E8,BF,FF,0,14,0,0
19990044,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
19990278,000000FD,FALSE,Rx,0,8,6A,D9,1F,80,0,0,0,0
19990528,104,FALSE,Rx,0,8,3A,39,A6,0,E6,0,0,31
19990762,108,FALSE,Rx,0,8,25,1D,34,D0,63,8C,0,0
19990996,116,FALSE,Rx,0,8,AB,9,1,4,0,40,0,FF
19991230,779,FALSE,Rx,0,8,23,2B,E9,12,0,AA,AA,AA
19991464,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
19991714,392,FALSE,Rx,0,8,91,2E,FE,FE,FE,0,0,4
19992100,000000A7,FALSE,Rx,0,8,2F,43,60,80,FC,9,78,3E
19992351,000000A8,FALSE,Rx,0,8,A1,73,7E,A8,81,64,94,0E
19992652,0000070F,FALSE,Rx,0,8,10,0D,22,2B,F0,2B,F1,2B
19995429,0000011D,FALSE,Rx,0,8,20,0B,0,C8,0,0,0,0
19995679,86,FALSE,Rx,0,8,0F,5,1,0,0,0,0,0
19995913,0000009F,FALSE,Rx,0,8,AF,35,0,0,0,9,80,40
19996163,366,FALSE,Rx,0,8,0,0,0,20,80,3,0,0
19996347,000003C0,FALSE,Rx,0,4,31,2,3,0,0,0,0,0
19997807,584,FALSE,Rx,0,6,94,9,0,0,0,0,0,0
19998175,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
19998803,16A9540A,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
19999681,000005F0,FALSE,Rx,0,8,56,0,44,0,0,57,0,0
19999966,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20000217,101,FALSE,Rx,0,8,A5,0A,7E,0F,82,0D,40,0
20000450,106,FALSE,Rx,0,8,85,8A,64,0,0,0,FD,10
20000701,0000011E,FALSE,Rx,0,8,4D,0A,0,0,0,0,0,0
20000952,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20001135,0000030D,FALSE,Rx,0,4,4,0,0,0,0,0,0,0
20001927,000002B7,FALSE,Rx,0,8,DC,1,0,0,0,0,0,FE
20002194,000000A7,FALSE,Rx,0,8,15,44,60,80,FC,9,78,3E
20002411,779,FALSE,Rx,0,8,30,0F,0A,AA,AA,AA,AA,AA
20002645,000000A8,FALSE,Rx,0,8,35,74,7E,A8,81,64,90,0E
20002980,120,FALSE,Rx,0,8,8D,0A,0,0,1,4,FF,1
20003231,121,FALSE,Rx,0,8,BA,0A,0,40,3A,59,7E,FE
20004329,0000070F,FALSE,Rx,0,8,21,F3,2B,E6,2B,E7,2B,E9
20004562,117,FALSE,Rx,0,8,2,0A,0,40,68,0,0,FF
20004813,0000048E,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20005081,497,FALSE,Rx,0,8,0,0,0,0,46,44,0,20
20005434,0000009F,FALSE,Rx,0,8,3,36,0,0,0,9,80,40
20005667,86,FALSE,Rx,0,8,A3,6,1,0,0,0,0,0
20010026,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20010277,000000FD,FALSE,Rx,0,8,26,DA,1F,80,0,0,0,0
20010511,104,FALSE,Rx,0,8,96,3A,A6,0,E6,0,0,31
20010762,116,FALSE,Rx,0,8,7,0A,1,4,0,40,0,FF
20011012,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20011262,0000018C,FALSE,Rx,0,8,0,20,59,0,0,0,0,0
20011513,0000031B,FALSE,Rx,0,8,F5,0D,0,0,0,0,0,0
20012103,000000A7,FALSE,Rx,0,8,6E,45,60,80,FC,9,78,3E
20012337,000000A8,FALSE,Rx,0,8,C4,75,5E,A8,81,64,90,0E
20013571,40,FALSE,Rx,0,8,DF,2,0,44,C1,0,0,0
20015431,0000032A,FALSE,Rx,0,8,C3,0F,0,0,48,2,0,0
20015665,86,FALSE,Rx,0,8,C7,7,1,0,0,0,0,0
20015916,0000009F,FALSE,Rx,0,8,67,37,0,0,0,9,80,40
20016150,108,FALSE,Rx,0,8,89,1E,34,D0,63,8C,0,0
20016384,0000011D,FALSE,Rx,0,8,33,0C,0,C8,0,0,0,0
20018115,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
20018366,0000030B,FALSE,Rx,0,8,10,21,2,0,0C,0,0,24
20018600,365,FALSE,Rx,0,8,C0,6,11,0,8A,2,A8,7A
20018868,395,FALSE,Rx,0,8,14,1,40,0,96,67,7A,1C
20019559,380,FALSE,Rx,0,8,5F,0,40,0,0,0,0,FF
20019995,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20020246,101,FALSE,Rx,0,8,15,0B,7E,10,82,0A,40,0
20020480,106,FALSE,Rx,0,8,E1,8B,64,0,0,0,FD,10
20020731,0000011E,FALSE,Rx,0,8,29,0B,0,0,0,0,0,0
20020982,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20021639,3.00E+05,FALSE,Rx,0,8,A4,1B,0,0,0,0,0,0
20022296,000000A7,FALSE,Rx,0,8,FD,46,60,80,FC,9,78,3E
20022530,779,FALSE,Rx,0,8,10,18,62,2B,F0,0,0,2B
20022747,000000A8,FALSE,Rx,0,8,5C,76,5E,A8,81,64,8C,0E
20023252,120,FALSE,Rx,0,8,21,0B,0,0,1,4,FF,1
20023485,0000070F,FALSE,Rx,0,8,30,20,0,AA,AA,AA,AA,AA
20023736,121,FALSE,Rx,0,8,2C,0B,0,0,3A,59,7E,FE
20024411,117,FALSE,Rx,0,8,66,0B,0,40,68,0,0,FF
20024662,381,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,1F
20024929,382,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,1F
20025434,0000009F,FALSE,Rx,0,8,25,38,0,0,0,9,80,40
20025668,86,FALSE,Rx,0,8,85,8,1,0,0,0,0,0
20029976,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20030227,000000FD,FALSE,Rx,0,8,9,DB,1F,80,0,0,0,0
20030477,104,FALSE,Rx,0,8,F2,3B,A6,0,E6,0,0,31
20030711,116,FALSE,Rx,0,8,63,0B,1,4,0,40,0,FF
20030962,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20031195,779,FALSE,Rx,0,8,21,F1,8F,5E,2B,F3,0,E9
20032006,000000A7,FALSE,Rx,0,8,74,47,60,80,FC,9,78,3E
20032239,000000A8,FALSE,Rx,0,8,71,77,5E,A8,81,64,88,0E
20033998,1B000012,TRUE,Rx,0,8,12,0,4,1,11,0,0,0
20035452,0000011D,FALSE,Rx,0,8,57,0D,0,C8,0,0,0,0
20035686,86,FALSE,Rx,0,8,E1,9,1,0,0,0,0,0
20035937,0000009F,FALSE,Rx,0,8,41,39,0,0,0,9,80,40
20036171,000003C8,FALSE,Rx,0,8,0,0,54,24,0,60,1,51
20038122,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
20038458,000000AD,FALSE,Rx,0,8,5E,ED,BF,FF,0,14,0,0
20039963,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20040197,101,FALSE,Rx,0,8,B3,0C,7E,10,82,0B,40,0
20040448,106,FALSE,Rx,0,8,F2,8C,64,0,0,0,FD,10
20040715,0000011E,FALSE,Rx,0,8,3A,0C,0,0,0,0,0,0
20040949,108,FALSE,Rx,0,8,ED,1F,34,D0,63,8C,0,0
20041183,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20041976,000000A7,FALSE,Rx,0,8,39,48,60,80,FC,9,78,3E
20042226,000000A8,FALSE,Rx,0,8,1B,78,5E,A8,81,64,84,0E
20042460,779,FALSE,Rx,0,8,22,2B,E6,5,CF,2B,E7,0C
20042965,120,FALSE,Rx,0,8,FB,0C,0,0,1,4,FF,1
20043216,121,FALSE,Rx,0,8,E9,0C,0,0,3A,59,7E,FE
20044433,117,FALSE,Rx,0,8,75,0C,0,40,68,0,0,FF
20045429,0000009F,FALSE,Rx,0,8,ED,3A,0,0,0,9,80,40
20045679,86,FALSE,Rx,0,8,4D,0A,1,0,0,0,0,0
20048466,000003DB,FALSE,Rx,0,8,50,80,0,0,5,10,1,78
20050008,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20050259,000000FD,FALSE,Rx,0,8,90,DC,1F,80,0,0,0,0
20050509,104,FALSE,Rx,0,8,E1,3C,A6,0,E6,0,0,31
20050742,116,FALSE,Rx,0,8,70,0C,1,4,0,40,0,FF
20050993,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20051244,585,FALSE,Rx,0,8,84,3C,0,7F,14,0,0,0
20051410,0000030D,FALSE,Rx,0,4,4,0,0,0,0,0,0,0
20051643,779,FALSE,Rx,0,8,23,2B,E9,12,0,AA,AA,AA
20051961,000002B7,FALSE,Rx,0,8,4,2,0,0,0,0,0,FE
20052215,000000A7,FALSE,Rx,0,8,E9,49,60,80,FC,9,78,3E
20052466,000000A8,FALSE,Rx,0,8,51,79,5E,A8,81,64,80,0E
20052700,0000070F,FALSE,Rx,0,8,10,0D,22,2B,F0,2B,F1,2B
20055425,0000011D,FALSE,Rx,0,8,FB,0E,0,C8,0,0,0,0
20055675,86,FALSE,Rx,0,8,1A,0B,2,0,0,0,0,0
20055909,0000009F,FALSE,Rx,0,8,89,3B,0,0,0,9,80,40
20058150,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
20058486,000003EC,FALSE,Rx,0,8,E1,0,0,0,0,0,1,0
20059736,17330A10,TRUE,Rx,0,4,32,91,6,4,0,0,0,0
20059985,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20060219,101,FALSE,Rx,0,8,62,0D,7E,10,82,0A,40,0
20060470,106,FALSE,Rx,0,8,96,8D,64,0,0,0,FD,10
20060721,0000011E,FALSE,Rx,0,8,5E,0D,0,0,0,0,0,0
20060972,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20061222,0000031B,FALSE,Rx,0,8,B0,0E,0,0,0,0,0,0
20062168,000000A7,FALSE,Rx,0,8,EF,4A,60,80,FC,9,78,3E
20062402,779,FALSE,Rx,0,8,30,0F,0A,AA,AA,AA,AA,AA
20062619,000000A8,FALSE,Rx,0,8,36,7A,5E,A8,81,64,84,0E
20063142,120,FALSE,Rx,0,8,4B,0D,0,0,1,4,FF,1
20063478,40,FALSE,Rx,0,8,BB,3,0,44,C1,0,0,0
20063712,121,FALSE,Rx,0,8,FA,0D,0,0,3A,59,7E,FE
20064302,0000070F,FALSE,Rx,0,8,21,F3,2B,E6,2B,E7,2B,E9
20064536,117,FALSE,Rx,0,8,11,0D,0,40,68,0,0,FF
20065430,0000032A,FALSE,Rx,0,8,81,0,0,0,48,2,0,0
20065680,86,FALSE,Rx,0,8,3A,0C,1,0,0,0,0,0
20065914,0000009F,FALSE,Rx,0,8,2F,3C,0,0,0,8,80,40
20066148,108,FALSE,Rx,0,8,AF,10,34,D0,63,8C,0,0
20066399,396,FALSE,Rx,0,8,D5,8,0,12,0,0,0,0
20066683,17F00072,TRUE,Rx,0,8,0,48,0,0,0,0,0,0
20068144,0000030B,FALSE,Rx,0,8,10,22,2,0,0C,0,0,24
20068496,365,FALSE,Rx,0,8,C0,6,11,0,89,2,A8,7A
20070018,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20070269,000000FD,FALSE,Rx,0,8,19,DD,1F,80,0,0,0,0
20070520,104,FALSE,Rx,0,8,85,3D,A6,0,E6,0,0,31
20070770,116,FALSE,Rx,0,8,14,0D,1,4,0,40,0,FF
20071021,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20071933,000000A7,FALSE,Rx,0,8,30,4B,60,80,FC,5,78,3E
20072184,000000A8,FALSE,Rx,0,8,C3,7B,5E,A8,81,64,80,0E
20075299,1B000010,TRUE,Rx,0,8,10,0,44,5,89,0,0,0
20075532,86,FALSE,Rx,0,8,6D,0D,2,0,0,0,0,0
20075783,0000009F,FALSE,Rx,0,8,FE,3D,0,0,0,9,80,40
20076017,0000011D,FALSE,Rx,0,8,9F,0F,0,C8,0,0,0,0
20078020,118,FALSE,Rx,0,4,0,0A,0,12,0,0,0,0
20078270,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
20079910,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20080161,101,FALSE,Rx,0,8,EA,0E,7E,0F,82,0E,40,0
20080412,106,FALSE,Rx,0,8,3A,8E,64,0,0,0,FD,10
20080663,0000011E,FALSE,Rx,0,8,F2,0E,0,0,0,0,0,0
20080913,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20081926,000000A7,FALSE,Rx,0,8,3E,4C,60,80,FC,9,78,3E
20082177,000000A8,FALSE,Rx,0,8,DD,7C,5E,A8,81,64,80,0E
20082411,779,FALSE,Rx,0,8,10,18,62,2B,F0,0,0,2B
20082730,0000011B,FALSE,Rx,0,8,0,20,0,0,0,0,0,0
20083387,120,FALSE,Rx,0,8,20,0E,0,0,1,4,FF,1
20083620,0000070F,FALSE,Rx,0,8,30,20,0,AA,AA,AA,AA,AA
20083854,121,FALSE,Rx,0,8,69,0E,0,0,3A,59,7E,FE
20084444,117,FALSE,Rx,0,8,BD,0E,0,40,68,0,0,FF
20085051,391,FALSE,Rx,0,8,0D,70,21,30,0,25,0,62
20085437,0000009F,FALSE,Rx,0,8,52,3E,0,0,0,9,80,40
20085670,86,FALSE,Rx,0,8,F2,0E,1,0,0,0,0,0
20085921,000003BE,FALSE,Rx,0,8,DF,13,E6,1,C8,80,0,80
20086240,640,FALSE,Rx,0,8,A0,5A,56,A3,80,A0,59,1
20086982,0000065F,FALSE,Rx,0,8,2E,20,0,0,0,0,34,84
20087249,670,FALSE,Rx,0,8,19,10,0,0,0,9,0,8C
20088489,000000AD,FALSE,Rx,0,8,62,E2,BF,FF,0,14,0,0
20090062,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20090313,000000FD,FALSE,Rx,0,8,E6,DE,1F,80,0,0,0,0
20090547,104,FALSE,Rx,0,8,29,3E,A6,0,E6,0,0,31
20090798,108,FALSE,Rx,0,8,CB,11,34,D0,63,8C,0,0
20091031,116,FALSE,Rx,0,8,B8,0E,1,4,0,40,0,FF
20091265,779,FALSE,Rx,0,8,21,F1,C1,5E,2B,F3,0,E9
20091499,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20091750,392,FALSE,Rx,0,8,F5,2F,FE,FE,FE,0,0,4
20092339,000000A7,FALSE,Rx,0,8,CE,4D,60,80,FC,9,78,3E
20092589,000000A8,FALSE,Rx,0,8,B5,7D,5E,A8,81,64,7C,0E
20095434,0000011D,FALSE,Rx,0,8,DD,0,0,C8,0,0,0,0
20095685,86,FALSE,Rx,0,8,96,0F,1,0,0,0,0,0
20095919,0000009F,FALSE,Rx,0,8,83,3F,0,0,0,8,80,40
20096084,000003C0,FALSE,Rx,0,4,84,3,3,0,0,0,0,0
20098512,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
20099594,130,FALSE,Rx,0,8,BC,85,1,0,8,0,4,0
20099862,380,FALSE,Rx,0,8,3B,1,40,0,0,0,0,FF
20100113,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20100363,101,FALSE,Rx,0,8,0C,0F,7E,0F,82,10,40,0
20100613,106,FALSE,Rx,0,8,5E,8F,64,0,0,0,FD,10
20100864,0000011E,FALSE,Rx,0,8,96,0F,0,0,0,0,0,0
20101115,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20101349,000001AB,FALSE,Rx,0,8,12,2,0,2,0,0,4,0
20101532,0000030D,FALSE,Rx,0,4,4,0,0,0,0,0,0,0
20101917,000000A7,FALSE,Rx,0,8,45,4E,60,80,FC,9,78,3E
20102168,000000A8,FALSE,Rx,0,8,EC,7E,7E,A8,81,64,74,0E
20102419,000002B7,FALSE,Rx,0,8,5D,3,0,0,0,0,0,FE
20102737,779,FALSE,Rx,0,8,22,2B,E6,6,1B,2B,E7,0C
20102971,120,FALSE,Rx,0,8,F5,0F,0,0,1,4,FF,1
20103357,121,FALSE,Rx,0,8,DF,0F,0,0,3A,59,7E,FE
20104421,117,FALSE,Rx,0,8,D9,0F,0,40,68,0,0,FF
20104672,381,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,2F
20104923,382,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,2F
20105190,0000048E,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20105441,0000009F,FALSE,Rx,0,8,C1,30,0,0,0,8,80,40
20105675,86,FALSE,Rx,0,8,D4,0,1,0,0,0,0,0
20105926,497,FALSE,Rx,0,8,0,0,0,0,46,44,0,20
20106193,0000054B,FALSE,Rx,0,8,0,0,0,0,0,0,0,24
20106495,17F0000A,TRUE,Rx,0,8,0,0A,0,0,0,0,0,0
20109582,000006B4,FALSE,Rx,0,8,1,42,31,47,46,46,33,48
20110087,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20110321,000000FD,FALSE,Rx,0,8,71,DF,1F,80,0,0,0,0
20110572,104,FALSE,Rx,0,8,4D,3F,A6,0,E6,0,0,31
20110823,116,FALSE,Rx,0,8,DC,0F,1,4,0,40,0,FF
20111056,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20111307,0000018C,FALSE,Rx,0,8,0,20,59,0,0,0,0,0
20111541,779,FALSE,Rx,0,8,23,2B,E9,11,0,AA,AA,AA
20111775,000001A2,FALSE,Rx,0,8,E4,7,10,0,E1,6,60,0E
20112025,0000031B,FALSE,Rx,0,8,74,0F,0,0,0,0,0,0
20112309,17330710,TRUE,Rx,0,8,80,8,31,C3,38,7,81,0
20112543,000000A7,FALSE,Rx,0,8,9B,4F,60,80,FC,9,78,3E
20112828,1B000013,TRUE,Rx,0,8,13,0,4,1,1,0,0,0
20113062,000000A8,FALSE,Rx,0,8,5B,7F,7E,A8,81,64,70,0E
20113381,40,FALSE,Rx,0,8,A8,4,0,44,C1,0,0,0
20113902,0000070F,FALSE,Rx,0,8,10,0D,22,2B,F0,2B,F1,2B
20115424,0000032A,FALSE,Rx,0,8,E5,1,0,0,48,2,0,0
20115675,86,FALSE,Rx,0,8,B0,1,1,0,0,0,0,0
20115909,0000009F,FALSE,Rx,0,8,10,31,0,0,0,9,80,40
20116143,108,FALSE,Rx,0,8,67,12,34,D0,63,8C,0,0
20116393,0000011D,FALSE,Rx,0,8,B9,1,0,C8,0,0,0,0
20116627,520,FALSE,Rx,0,8,90,7,0,8,0,0A,0,0A
20118139,0000030B,FALSE,Rx,0,8,10,23,2,0,0C,0,0,24
20118508,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
20118742,365,FALSE,Rx,0,8,C0,6,11,0,8A,2,A8,7A
20118975,395,FALSE,Rx,0,8,14,2,40,0,96,67,7A,1C
20120006,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20120257,101,FALSE,Rx,0,8,79,0,7E,0F,82,0F,40,0
20120507,106,FALSE,Rx,0,8,1C,80,64,0,0,0,FD,10
20120758,0000011E,FALSE,Rx,0,8,D4,0,0,0,0,0,0,0
20120991,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20121683,3.00E+05,FALSE,Rx,0,8,57,1C,0,0,0,0,0,0
20122052,000000A7,FALSE,Rx,0,8,52,40,60,80,FC,9,78,3E
20122303,000000A8,FALSE,Rx,0,8,33,70,7E,A8,81,64,70,0E
20122723,779,FALSE,Rx,0,8,30,0F,0A,AA,AA,AA,AA,AA
20122973,120,FALSE,Rx,0,8,3F,0,0,0,1,4,FF,1
20123292,121,FALSE,Rx,0,8,11,0,0,0,3A,59,7E,FE
20124424,117,FALSE,Rx,0,8,9B,0,0,40,68,0,0,FF
20124692,0000070F,FALSE,Rx,0,8,21,F3,2B,E6,2B,E7,2B,E9
20125417,0000009F,FALSE,Rx,0,8,BC,32,0,0,0,9,80,40
20125667,86,FALSE,Rx,0,8,1C,2,1,0,0,0,0,0
20129976,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20130227,000000FD,FALSE,Rx,0,8,0B,D0,1F,80,0,0,0,0
20130461,104,FALSE,Rx,0,8,0F,30,A6,0,E6,0,0,31
20130711,116,FALSE,Rx,0,8,9E,0,1,4,0,40,0,FF
20130961,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20132026,000000A7,FALSE,Rx,0,8,DA,41,60,80,FC,9,78,3E
20132277,000000A8,FALSE,Rx,0,8,49,71,7E,A8,81,64,70,0E
20133240,668,FALSE,Rx,0,8,82,6,0,48,0,7,7A,1
20135422,0000011D,FALSE,Rx,0,8,15,2,0,C8,0,0,0,0
20135673,86,FALSE,Rx,0,8,78,3,1,0,0,0,0,0
20135907,0000009F,FALSE,Rx,0,8,6D,33,0,0,0,8,80,40
20136157,000003C8,FALSE,Rx,0,8,0,0,54,24,0,60,1,51
20138483,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
20138716,000000AD,FALSE,Rx,0,8,35,E7,BF,FF,0,14,0,0
20139932,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20140183,101,FALSE,Rx,0,8,2A,1,7E,0F,82,10,40,0
20140468,106,FALSE,Rx,0,8,78,81,64,0,0,0,FD,10
20140719,0000011E,FALSE,Rx,0,8,B0,1,0,0,0,0,0,0
20140953,108,FALSE,Rx,0,8,3,13,34,D0,63,8C,0,0
20141186,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20142047,000000A7,FALSE,Rx,0,8,AE,42,60,80,FC,9,78,3E
20142298,000000A8,FALSE,Rx,0,8,A5,72,7E,A8,81,64,70,0E
20142702,779,FALSE,Rx,0,8,10,18,62,2B,F0,0,0,2B
20142935,120,FALSE,Rx,0,8,CA,1,0,0,1,4,FF,1
20143253,121,FALSE,Rx,0,8,7D,1,0,0,3A,59,7E,FE
20143656,0000070F,FALSE,Rx,0,8,30,20,0,AA,AA,AA,AA,AA
20144433,117,FALSE,Rx,0,8,FF,1,0,40,68,0,0,FF
20145430,0000009F,FALSE,Rx,0,8,CB,34,0,0,0,9,80,40
20145663,86,FALSE,Rx,0,8,6B,4,1,0,0,0,0,0
20148465,000003DB,FALSE,Rx,0,8,50,80,0,0,5,10,1,78
20150004,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20150255,000000FD,FALSE,Rx,0,8,1,D1,1F,80,0,0,0,0
20150489,104,FALSE,Rx,0,8,6B,31,A6,0,E6,0,0,31
20150740,116,FALSE,Rx,0,8,FA,1,1,4,0,40,0,FF
20150990,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20151173,0000030D,FALSE,Rx,0,4,4,0,0,0,0,0,0,0
20151406,779,FALSE,Rx,0,8,21,F1,C1,5E,2B,F3,0,E9
20152047,000000A7,FALSE,Rx,0,8,2F,43,60,80,FC,9,78,3E
20152280,000000A8,FALSE,Rx,0,8,E2,73,7E,A8,81,64,6C,0E
20152530,000002B7,FALSE,Rx,0,8,ED,4,0,0,0,0,0,FE
20155375,0000011D,FALSE,Rx,0,8,71,3,0,C8,0,0,0,0
20155626,86,FALSE,Rx,0,8,0F,5,1,0,0,0,0,0
20155860,0000009F,FALSE,Rx,0,8,AF,35,0,0,0,9,80,40
20158472,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
20159960,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20160211,101,FALSE,Rx,0,8,41,2,7E,0F,82,0C,40,0
20160462,106,FALSE,Rx,0,8,D4,82,64,0,0,0,FD,10
20160713,0000011E,FALSE,Rx,0,8,1C,2,0,0,0,0,0,0
20160963,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20161213,0000031B,FALSE,Rx,0,8,79,0,0,0,0,0,0,0
20161448,17330710,TRUE,Rx,0,5,C0,0,0,0,0,0,0,0
20162071,000000A7,FALSE,Rx,0,8,15,44,60,80,FC,9,78,3E
20162322,000000A8,FALSE,Rx,0,8,4E,74,7E,A8,81,64,6C,0E
20162691,779,FALSE,Rx,0,8,22,2B,E6,4,85,2B,E7,0C
20163043,120,FALSE,Rx,0,8,32,2,0,0,1,4,FF,1
20163294,121,FALSE,Rx,0,8,F2,2,0,0,3A,59,7E,FE
20163630,40,FALSE,Rx,0,8,CC,5,0,44,C1,0,0,0
20164406,117,FALSE,Rx,0,8,53,2,0,40,68,0,0,FF
20165419,0000032A,FALSE,Rx,0,8,49,2,0,0,48,2,0,0
20165669,86,FALSE,Rx,0,8,A3,6,1,0,0,0,0,0
20165903,0000009F,FALSE,Rx,0,8,B6,36,0,0,0,8,80,40
20166137,108,FALSE,Rx,0,8,10,14,34,D0,63,8C,0,0
20166388,396,FALSE,Rx,0,8,B1,9,0,12,0,0,0,0
20168204,0000030B,FALSE,Rx,0,8,10,24,2,0,0C,0,0,24
20168523,365,FALSE,Rx,0,8,C0,6,11,0,89,2,A8,7A
20170011,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20170262,000000FD,FALSE,Rx,0,8,CE,D2,1F,80,0,0,0,0
20170513,104,FALSE,Rx,0,8,C7,32,A6,0,E6,0,0,31
20170746,116,FALSE,Rx,0,8,56,2,1,4,0,40,0,FF
20170996,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20171315,779,FALSE,Rx,0,8,23,2B,E9,12,0,AA,AA,AA
20172041,000000A7,FALSE,Rx,0,8,6E,45,60,80,FC,9,78,3E
20172275,000000A8,FALSE,Rx,0,8,87,75,5E,A8,81,64,68,0E
20173067,0000070F,FALSE,Rx,0,8,10,0D,22,2B,F0,2B,F1,2B
20175419,0000011D,FALSE,Rx,0,8,62,4,0,C8,0,0,0,0
20175670,86,FALSE,Rx,0,8,C7,7,1,0,0,0,0,0
20175904,0000009F,FALSE,Rx,0,8,67,37,0,0,0,9,80,40
20178416,118,FALSE,Rx,0,4,0,0B,0,12,0,0,0,0
20178648,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
20179526,380,FALSE,Rx,0,8,97,2,40,0,0,0,0,FF
20179912,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
20180163,101,FALSE,Rx,0,8,D5,3,7E,0F,82,0F,40,0
20180397,106,FALSE,Rx,0,8,B0,83,64,0,0,0,FD,10
20180648,0000011E,FALSE,Rx,0,8,78,3,0,0,0,0,0,0
20180898,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
20181844,000000A7,FALSE,Rx,0,8,FD,46,60,80,FC,9,78,3E
20182095,000000A8,FALSE,Rx,0,8,B7,76,5E,A8,81,64,68,0E
20182600,0000011B,FALSE,Rx,0,8,0,20,0,0,0,0,0,0
20182833,779,FALSE,Rx,0,8,30,0F,0A,AA,AA,AA,AA,AA
20183321,120,FALSE,Rx,0,8,E0,3,0,0,1,4,FF,1
20183792,121,FALSE,Rx,0,8,0,3,0,0,3A,59,7E,FE
20184399,381,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,3F
20184633,117,FALSE,Rx,0,8,37,3,0,40,68,0,0,FF
20184883,382,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,3F
20185117,391,FALSE,Rx,0,8,0D,70,21,30,0,25,0,62
