Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
130482083,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130482303,000000A8,false,Rx,0,8,11,D1,BF,3F,00,00,00,00,
130486413,000000FD,false,Rx,0,8,6A,D9,1F,80,00,00,00,00,
130486444,00000104,false,Rx,0,8,3A,39,A6,00,E6,00,00,31,
130486457,00000116,false,Rx,0,8,ED,09,01,04,00,00,00,AF,
130486596,000001A2,false,Rx,0,8,73,00,10,00,E1,06,E0,FF,
130486610,0000031B,false,Rx,0,8,C7,73,00,00,00,01,80,00,
130486624,17332610,true,Rx,0,8,80,14,49,81,03,00,26,00,
130486638,1B000013,true,Rx,0,8,13,00,01,01,0C,00,00,00,
130486651,0000011D,false,Rx,0,8,FD,0A,00,00,00,00,00,00,
130496827,000000AD,false,Rx,0,8,48,E0,BF,FF,00,14,00,00,
130496852,0000009F,false,Rx,0,8,6D,34,17,00,01,00,00,40,
130496988,00000086,false,Rx,0,8,96,04,27,00,00,00,00,00,
130497003,00000395,false,Rx,0,8,18,0B,00,06,FE,FF,FF,0C,
130497016,00000365,false,Rx,0,8,9A,C0,00,00,80,02,00,7A,
130497029,0000030B,false,Rx,0,8,10,0B,00,00,08,00,00,00,
130497042,000000A7,false,Rx,0,8,FA,A3,3F,00,FA,03,00,00,
130497056,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130503541,000003DB,false,Rx,0,8,5B,10,00,00,87,20,01,6E,
130503566,0000032A,false,Rx,0,8,6E,05,00,00,40,04,00,00,
130503579,00000086,false,Rx,0,8,F2,05,27,00,00,00,00,00,
130503592,0000009F,false,Rx,0,8,09,35,17,00,01,00,00,40,
130503605,0000011D,false,Rx,0,8,99,0B,00,00,00,00,00,00,
130503631,000000A7,false,Rx,0,8,C0,A4,3F,00,FA,03,00,00,
130503644,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130503657,000000A8,false,Rx,0,8,BE,D4,BF,3F,00,00,00,00,
130504860,00000101,false,Rx,0,8,3F,7B,7F,00,A2,00,00,00,
130513074,0000009F,false,Rx,0,8,A5,36,17,00,01,00,00,40,
