Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3132334,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
3142468,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
3152342,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
3162457,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
3172333,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
3182450,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
3192416,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
3202458,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
3212295,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
3222450,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
3232284,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
3242425,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
3252320,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
3265416,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
3272340,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
3282562,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
3292542,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
3302485,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
3312249,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
3322399,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
3332240,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
3342376,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
3352247,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
3362365,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
3372250,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
3382359,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
3392293,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
3402439,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
3412203,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
3422354,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
3432190,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
3442326,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
3452201,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
3462317,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
3472192,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
3482314,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
3482605,17F0000F,true,Rx,1,8,00,0F,00,00,00,00,00,00,
3492306,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
3502411,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
3512154,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
3522309,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
3532146,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
3542282,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
3552152,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
3562271,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
3572145,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
3582261,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
3592295,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
3602362,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
3612108,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
3622259,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
3632100,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
3642232,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
3652107,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
3662225,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
3672080,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
3682234,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
3692310,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
3702315,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
3712061,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
3722212,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
3732052,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
3742188,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
3751977,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
3762053,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
3772072,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
3782390,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
3792370,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
3802367,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
