Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
326486,00000116,false,Rx,0,8,2C,07,2D,1C,22,00,16,FF,
337056,0000009F,false,Rx,0,8,BC,31,50,00,03,0E,00,40,
337203,00000117,false,Rx,0,8,37,03,00,40,68,00,00,FF,
337217,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
337230,00000101,false,Rx,0,8,C6,08,7F,E6,A1,07,40,00,
337260,00000106,false,Rx,0,8,1C,88,9C,04,08,04,F4,39,
337273,0000011E,false,Rx,0,8,85,08,00,00,00,00,00,00,
337287,0000031B,false,Rx,0,8,6E,0C,00,00,06,5C,93,00,
337300,000000A7,false,Rx,0,8,D2,60,E0,81,FD,1D,A8,3E,
345829,000000A8,false,Rx,0,8,77,A0,1E,58,82,64,60,0D,
345874,000000AD,false,Rx,0,8,94,EB,BF,FF,8F,20,00,10,
345888,000003DB,false,Rx,0,8,50,00,01,00,04,20,01,70,
345901,0000032A,false,Rx,0,8,79,0E,00,00,44,04,00,00,
345914,00000086,false,Rx,0,8,1D,02,82,00,00,00,00,00,
345927,0000009F,false,Rx,0,8,10,32,50,00,03,0E,00,40,
345941,00000120,false,Rx,0,8,00,08,00,00,01,04,FF,01,
345954,00000121,false,Rx,0,8,D9,08,00,00,38,55,7E,FE,
356271,0000011D,false,Rx,0,8,44,0A,00,C8,00,00,00,00,
356309,00000086,false,Rx,0,8,79,03,82,00,00,00,00,00,
358967,0000009F,false,Rx,0,8,74,33,50,00,03,0E,00,40,
358995,00000108,false,Rx,0,8,65,13,D2,25,57,FE,00,00,
359009,00000040,false,Rx,0,8,8E,05,00,00,C1,00,00,00,
359022,00000041,false,Rx,0,8,C5,09,00,00,00,00,00,00,
359035,00000520,false,Rx,0,8,9F,01,00,08,00,0A,00,00,
359048,00000117,false,Rx,0,8,24,04,00,40,68,00,00,FF,
359061,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
359074,00000101,false,Rx,0,8,17,09,7F,E6,A1,06,40,00,
366928,0000012E,false,Rx,0,8,35,E5,7F,00,FE,00,C0,FF,
366951,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
366965,000000FD,false,Rx,0,8,97,D9,1F,80,00,00,23,00,
366978,00000104,false,Rx,0,8,A0,39,A6,00,E6,00,02,00,
366991,00000116,false,Rx,0,8,0A,09,2D,1C,22,00,16,FF,
367004,00000392,false,Rx,0,8,DB,2E,00,00,00,00,00,04,
367019,17F00013,true,Rx,0,8,20,13,00,00,00,00,00,80,
367032,000000A7,false,Rx,0,8,AF,63,E0,81,FD,1D,A8,3E,
377051,000002B7,false,Rx,0,8,44,05,00,00,00,00,00,00,
377080,00000395,false,Rx,0,8,18,0D,24,06,B3,43,50,1C,
377095,00000108,false,Rx,0,8,76,14,D2,25,57,FE,00,00,
377108,00000117,false,Rx,0,8,40,05,00,40,68,00,00,FF,
377121,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
377135,00000101,false,Rx,0,8,FE,0A,7F,E6,A1,04,40,00,
377147,00000106,false,Rx,0,8,D4,8A,9C,04,08,04,F4,39,
377161,0000011E,false,Rx,0,8,4D,0A,00,00,00,00,00,00,
387386,000000B1,false,Rx,0,8,D6,21,00,00,00,00,00,00,
387428,00000381,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,9F,
387442,00000382,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,9F,
387455,0000012E,false,Rx,0,8,7F,E6,7F,00,FE,00,C0,FF,
387468,000003C8,false,Rx,0,8,00,00,54,24,05,12,80,4F,
387481,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
387494,000000FD,false,Rx,0,8,DB,DA,1F,80,00,00,23,00,
387508,00000104,false,Rx,0,8,0C,3A,A6,00,E6,00,02,00,
398845,00000117,false,Rx,0,8,EC,06,00,40,68,00,00,FF,
398870,0000030B,false,Rx,0,8,10,05,02,00,08,00,00,00,
398884,00000668,false,Rx,0,8,82,00,00,29,00,03,36,01,
398897,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
398910,00000101,false,Rx,0,8,9A,0B,7F,E6,A1,04,40,00,
398923,00000106,false,Rx,0,8,B0,8B,9C,04,08,04,F4,39,
398936,0000011E,false,Rx,0,8,29,0B,00,00,00,00,00,00,
398949,000000A7,false,Rx,0,8,EE,66,A0,81,FD,19,A8,3E,
406160,0000012E,false,Rx,0,8,6C,E7,7F,00,FE,00,C0,FF,
406183,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
406197,000000FD,false,Rx,0,8,F4,DB,1F,80,00,00,23,00,
406210,00000104,false,Rx,0,8,68,3B,A6,00,E6,00,02,00,
406225,1B000012,true,Rx,0,8,12,00,04,01,11,00,00,00,
406238,00000116,false,Rx,0,8,C2,0B,2D,1C,22,00,16,FF,
406251,000000A7,false,Rx,0,8,67,67,A0,81,FD,19,A8,3E,
406264,000000A8,false,Rx,0,8,ED,A7,1E,58,82,64,60,0D,
407576,0000011D,false,Rx,0,8,57,0D,00,C8,00,00,00,00,
407589,00000086,false,Rx,0,8,E0,09,82,00,00,00,00,00,
416924,00000117,false,Rx,0,8,88,07,00,40,68,00,00,FF,
416954,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
416968,00000101,false,Rx,0,8,CC,0C,7F,E6,A1,06,40,00,
416981,00000106,false,Rx,0,8,A3,8C,9C,04,08,04,F4,39,
416994,0000011E,false,Rx,0,8,3A,0C,00,00,00,00,00,00,
417019,000000A7,false,Rx,0,8,2A,68,A0,81,FD,19,A8,3E,
417032,000000A8,false,Rx,0,8,88,A8,1E,58,82,64,5C,0D,
417045,0000009F,false,Rx,0,8,41,3A,50,00,03,0E,00,40,
419662,00000130,false,Rx,0,8,17,2A,82,00,08,00,04,00,
419677,000002B7,false,Rx,0,8,92,06,00,00,00,00,00,00,
419690,000003E5,false,Rx,0,8,3A,10,00,00,00,00,00,00,
430015,00000108,false,Rx,0,8,BE,16,D2,25,57,FE,00,00,
430044,00000497,false,Rx,0,8,00,40,00,00,64,46,00,20,
430059,0000054B,false,Rx,0,8,00,00,00,00,00,00,00,24,
430073,17F0000A,true,Rx,0,8,00,0A,00,00,00,00,00,80,
430087,0000012E,false,Rx,0,8,05,E8,7F,00,FE,00,C0,FF,
430100,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
430113,000000FD,false,Rx,0,8,6D,DC,1F,80,00,00,23,00,
430126,00000104,false,Rx,0,8,7B,3C,A6,00,E6,00,02,00,
439586,00000117,false,Rx,0,8,CA,08,00,40,68,00,00,FF,
439613,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
439753,00000101,false,Rx,0,8,5C,0D,7F,E6,A1,08,40,00,
439766,00000106,false,Rx,0,8,C7,8D,9C,04,08,04,F4,39,
439779,0000011E,false,Rx,0,8,5E,0D,00,00,00,00,00,00,
439792,0000031B,false,Rx,0,8,20,0E,00,00,06,5C,93,00,
439805,000000A7,false,Rx,0,8,CD,7A,E0,81,FD,1D,A8,3E,
439818,000000A8,false,Rx,0,8,9D,AA,1E,58,82,64,58,0D,
447572,000003C0,false,Rx,0,4,84,03,03,00,00,00,00,00,
447597,0000012E,false,Rx,0,8,79,E9,7F,00,FE,00,C0,FF,
447611,0000030B,false,Rx,0,8,10,06,02,00,08,00,00,00,
447624,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
