Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
277656,00000668,false,Rx,0,8,02,00,00,29,00,03,31,01,
277669,00000130,false,Rx,0,8,BE,8E,0E,00,08,00,04,00,
277682,00000117,false,Rx,0,8,9B,00,00,40,68,00,00,FF,
277695,000000A7,false,Rx,0,8,4C,39,A0,80,FD,09,B8,3E,
277708,000000A8,false,Rx,0,8,B7,B9,1E,58,81,64,68,0D,
287470,0000032A,false,Rx,0,8,5F,00,00,00,44,04,00,00,
287493,00000086,false,Rx,0,8,C5,0C,0E,00,00,00,00,00,
287506,0000009F,false,Rx,0,8,16,3C,08,00,03,07,00,40,
287607,000000A7,false,Rx,0,8,4A,3A,A0,80,FD,09,B8,3E,
287620,0000012E,false,Rx,0,8,A2,E1,7F,00,FE,00,C0,FF,
287633,000000A8,false,Rx,0,8,A0,BA,1E,58,81,64,64,0D,
287646,00000120,false,Rx,0,8,B4,05,00,00,01,04,FF,01,
287659,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
297707,00000365,false,Rx,0,8,C0,C6,12,40,8E,02,A8,7A,
297737,0000011D,false,Rx,0,8,CE,07,00,C8,00,00,00,00,
297841,00000086,false,Rx,0,8,A1,0D,0E,00,00,00,00,00,
297854,0000009F,false,Rx,0,8,72,3D,08,00,03,07,00,40,
297867,00000117,false,Rx,0,8,FF,01,00,40,68,00,00,FF,
297880,000000A7,false,Rx,0,8,24,3B,A0,80,FD,09,B8,3E,
297893,000000A8,false,Rx,0,8,6D,BB,1E,58,81,64,64,0D,
297907,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
308572,00000108,false,Rx,0,8,9E,17,D0,22,57,FE,00,00,
308595,0000030B,false,Rx,0,8,10,06,02,00,08,00,00,00,
308609,0000009F,false,Rx,0,8,DE,3E,08,00,03,07,00,40,
308622,00000086,false,Rx,0,8,0D,0E,0E,00,00,00,00,00,
308635,000003C0,false,Rx,0,4,BF,0B,03,00,00,00,00,00,
308648,0000012E,false,Rx,0,8,6B,E2,7F,00,FE,00,C0,FF,
308661,000000A7,false,Rx,0,8,9B,3C,A0,80,FD,09,B8,3E,
308674,000000A8,false,Rx,0,8,73,BC,1E,58,81,64,64,0D,
319014,000003E5,false,Rx,0,8,5A,18,00,00,00,00,00,00,
319042,00000086,false,Rx,0,8,69,0F,0E,00,00,00,00,00,
319056,0000009F,false,Rx,0,8,BA,3F,08,00,03,07,00,40,
319070,0000011D,false,Rx,0,8,8C,08,00,C8,00,00,00,00,
319082,00000380,false,Rx,0,8,A2,0B,40,00,00,00,00,FF,
319096,00000040,false,Rx,0,8,EB,07,00,00,C0,00,00,00,
319109,00000117,false,Rx,0,8,53,02,00,40,68,00,00,FF,
319122,000000A7,false,Rx,0,8,6B,3D,A0,80,FD,09,B8,3E,
329191,0000009F,false,Rx,0,8,F8,30,08,00,03,07,00,40,
329215,00000086,false,Rx,0,8,2B,00,0E,00,00,00,00,00,
329231,000000A7,false,Rx,0,8,E0,3E,A0,80,FD,09,B8,3E,
329244,00000108,false,Rx,0,8,DC,18,D0,22,57,FE,00,00,
329257,000000A8,false,Rx,0,8,D2,BE,1E,58,81,64,64,0D,
329270,0000012E,false,Rx,0,8,F2,E3,7F,00,FE,00,C0,FF,
329283,00000120,false,Rx,0,8,59,07,00,00,01,04,FF,01,
329297,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
337365,00000121,false,Rx,0,8,60,07,00,80,38,55,7E,FE,
337542,00000104,false,Rx,0,8,E2,36,A6,00,E6,00,02,00,
337558,00000116,false,Rx,0,8,83,06,D2,4C,AE,C1,B1,FF,
337572,00000392,false,Rx,0,8,7A,27,00,00,00,00,00,44,
337585,000002B7,false,Rx,0,8,C0,07,00,00,00,00,00,00,
337598,0000032A,false,Rx,0,8,3B,01,00,00,44,04,00,00,
337611,00000086,false,Rx,0,8,4F,01,0E,00,00,00,00,00,
337642,0000009F,false,Rx,0,8,9C,31,08,00,03,07,00,40,
347641,00000365,false,Rx,0,8,C0,C6,12,40,8F,02,A8,7A,
347787,0000009F,false,Rx,0,8,30,32,08,00,03,07,00,40,
347801,00000086,false,Rx,0,8,E3,02,0E,00,00,00,00,00,
347814,0000012E,false,Rx,0,8,D5,E4,7F,00,FE,00,C0,FF,
347827,000000A7,false,Rx,0,8,F7,30,A0,80,FD,09,B8,3E,
347840,000000A8,false,Rx,0,8,35,B0,1E,58,81,64,64,0D,
347853,00000120,false,Rx,0,8,00,08,00,00,01,04,FF,01,
