Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
8945924,000000A8,false,Rx,0,8,9B,C9,BE,98,87,64,5C,11,
8945944,000003C0,false,Rx,0,4,BF,0B,03,00,00,00,00,00,
8945957,0000011D,false,Rx,0,8,AA,06,00,C8,00,00,00,00,
8946098,00000086,false,Rx,0,8,D4,0B,27,00,00,00,00,00,
8946112,00000040,false,Rx,0,8,46,07,00,00,C1,00,00,00,
8946125,0000009F,false,Rx,0,8,9D,3B,17,00,03,1C,00,40,
8946138,0000012E,false,Rx,0,8,AC,E0,7F,00,FE,00,C0,FF,
8946151,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8955711,0000032A,false,Rx,0,8,5F,00,00,00,44,04,00,00,
8955725,00000086,false,Rx,0,8,C7,0C,27,00,00,00,00,00,
8955859,0000009F,false,Rx,0,8,F4,3C,17,00,03,1B,00,40,
8955872,00000117,false,Rx,0,8,9B,00,00,40,68,00,00,FF,
8955885,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8955898,000003DB,false,Rx,0,8,50,90,00,00,04,20,01,6F,
8955912,00000101,false,Rx,0,8,19,06,84,FB,A1,0C,40,00,
8955959,00000106,false,Rx,0,8,50,86,65,00,08,00,9A,10,
8966640,00000380,false,Rx,0,8,F3,03,40,00,00,00,00,FF,
8966666,0000011D,false,Rx,0,8,CE,07,00,C8,00,00,00,00,
8966680,00000086,false,Rx,0,8,A3,0D,27,00,00,00,00,00,
8966693,0000009F,false,Rx,0,8,90,3D,17,00,03,1B,00,40,
8966706,0000012E,false,Rx,0,8,A2,E1,7F,00,FE,00,C0,FF,
8966719,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8966733,000000FD,false,Rx,0,8,A5,D6,1F,80,00,00,00,00,
8966746,00000104,false,Rx,0,8,78,36,A6,00,E6,00,00,31,
8975014,00000086,false,Rx,0,8,0F,0E,27,00,00,00,00,00,
8975051,00000117,false,Rx,0,8,FF,01,00,40,68,00,00,FF,
8975067,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8975081,00000101,false,Rx,0,8,7D,07,84,FB,A1,0C,40,00,
8975094,00000106,false,Rx,0,8,26,87,65,00,08,00,99,10,
8975107,0000011E,false,Rx,0,8,C7,07,00,00,00,00,00,00,
8975120,000001AB,false,Rx,0,8,19,08,00,02,00,00,04,00,
8975133,0000030D,false,Rx,0,4,04,00,00,00,00,00,00,00,
8984786,00000108,false,Rx,0,8,C9,18,D2,26,56,FE,00,00,
8984835,0000011D,false,Rx,0,8,8C,08,00,C8,00,00,00,00,
8984849,00000086,false,Rx,0,8,6B,0F,27,00,00,00,00,00,
8984862,0000009F,false,Rx,0,8,58,3F,17,00,03,1B,00,40,
8984875,000003E5,false,Rx,0,8,B7,19,00,00,00,00,00,00,
8984888,0000012E,false,Rx,0,8,6B,E2,7F,00,FE,00,C0,FF,
8984905,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8984918,000000FD,false,Rx,0,8,9F,D7,1F,80,00,00,00,00,
8995267,00000116,false,Rx,0,8,7A,07,01,04,00,00,00,FF,
8995281,000001A2,false,Rx,0,8,9E,03,10,00,E1,06,80,13,
8997971,0000031B,false,Rx,0,8,74,0F,00,00,00,00,00,00,
8998001,1B000013,true,Rx,0,8,13,00,04,01,01,00,00,00,
8998015,000000A7,false,Rx,0,8,CE,5E,A0,81,FD,15,B8,3E,
8998149,000000A8,false,Rx,0,8,91,BE,BE,98,87,64,58,11,
8998162,000000B1,false,Rx,0,8,44,24,00,00,00,00,00,00,
8998175,00000395,false,Rx,0,8,18,07,40,06,00,43,4F,1C,
8998188,00000120,false,Rx,0,8,59,07,00,00,01,04,FF,01,
8998202,00000121,false,Rx,0,8,8D,07,00,80,35,6E,7E,FE,
9008236,00000040,false,Rx,0,8,04,08,00,00,C1,00,00,00,
9009399,0000009F,false,Rx,0,8,1A,30,17,00,03,1B,00,40,
9009421,00000117,false,Rx,0,8,53,02,00,40,68,00,00,FF,
9009449,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
9009463,000000AD,false,Rx,0,8,F7,EA,BF,FF,00,14,00,00,
9009476,00000101,false,Rx,0,8,8A,08,84,FB,A1,0D,40,00,
9009489,000003EC,false,Rx,0,8,C1,00,00,00,00,08,00,00,
9009502,00000106,false,Rx,0,8,76,88,65,00,08,00,9A,10,
9009515,0000011E,false,Rx,0,8,85,08,00,00,00,00,00,00,
9019736,000000A7,false,Rx,0,8,F2,50,60,81,FD,15,B8,3E,
9019751,000000A8,false,Rx,0,8,09,B0,BE,98,87,64,60,11,
9019866,00000120,false,Rx,0,8,00,08,00,00,01,04,FF,01,
9019897,00000121,false,Rx,0,8,4E,08,00,80,35,6E,7E,FE,
9019911,17F00072,true,Rx,0,8,00,00,00,00,00,00,00,00,
9019924,0000009F,false,Rx,0,8,67,32,17,00,03,1A,00,40,
9019950,00000086,false,Rx,0,8,E1,02,27,00,00,00,00,00,
9019967,00000117,false,Rx,0,8,37,03,00,40,68,00,00,FF,
9030726,00000106,false,Rx,0,8,1C,89,65,00,08,00,9B,10,
9030751,0000011E,false,Rx,0,8,E1,09,00,00,00,00,00,00,
9030765,000000A7,false,Rx,0,8,7A,51,60,81,FD,15,B8,3E,
9030777,000000A8,false,Rx,0,8,44,B1,BE,98,87,64,54,11,
9030791,000002B7,false,Rx,0,8,12,08,00,00,00,00,00,00,
9030804,0000011D,false,Rx,0,8,44,0A,00,C8,00,00,00,00,
9030817,00000086,false,Rx,0,8,85,03,27,00,00,00,00,00,
9030830,0000009F,false,Rx,0,8,03,33,17,00,03,1A,00,40,
9040914,000000A7,false,Rx,0,8,8F,53,60,81,FD,15,B8,3E,
9040945,000000A8,false,Rx,0,8,F5,B3,9E,58,87,64,3C,11,
9041055,00000380,false,Rx,0,8,E0,04,40,00,00,00,00,FF,
9041068,00000366,false,Rx,0,8,00,00,00,00,80,03,00,00,
9041081,000003C0,false,Rx,0,4,C5,0C,03,00,00,00,00,00,
9041094,0000011D,false,Rx,0,8,20,0B,00,C8,00,00,00,00,
9041107,00000040,false,Rx,0,8,60,09,00,00,C1,00,00,00,
9041124,00000086,false,Rx,0,8,F2,05,27,00,00,00,00,00,
9050776,00000584,false,Rx,0,6,E9,06,00,00,00,00,00,00,
9050789,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
9050802,000000AD,false,Rx,0,8,D5,EF,BF,FF,00,14,00,00,
9050815,000000FD,false,Rx,0,8,26,DA,1F,80,00,00,00,00,
9050829,16A9540A,true,Rx,0,8,00,10,00,41,00,00,00,00,
9050842,00000104,false,Rx,0,8,96,3A,A6,00,E6,00,00,31,
9050855,00000520,false,Rx,0,8,8C,06,00,08,00,0A,00,00,
9050868,00000116,false,Rx,0,8,F0,0A,01,04,00,00,00,FF,
9059989,000000A7,false,Rx,0,8,CE,55,60,81,FD,15,B8,3E,
9060124,000000A8,false,Rx,0,8,15,B5,9E,58,87,64,58,11,
9060140,0000011D,false,Rx,0,8,33,0C,00,C8,00,00,00,00,
9060153,00000086,false,Rx,0,8,3A,07,27,00,00,00,00,00,
9060166,0000009F,false,Rx,0,8,09,37,17,00,03,1B,00,40,
9060179,0000012E,false,Rx,0,8,7F,E6,7F,00,FE,00,C0,FF,
9060193,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
9060206,000000FD,false,Rx,0,8,09,DB,1F,80,00,00,00,00,
