Time,Accel Lat (m/s2),Accel Long (m/s2),Airmass (mg/stk),Airmass SP (mg/stk),aMax State (),Ambient Press (kPa),Ambient Temp (°F),Battery Volts (V),Boost (psi),Brake Press (bar),Calc HP (hp),Calc TQ (Nm),Cat Temp (°F),Comb Mode (),Coolant Temp (°F),CPU Load (%),Cruise (),Cyl Shutoff Pat (),DV Position (%),Engine Speed (rpm),EOI Actual (°),EOI Limit (°),Eth Content (%),Exh Flow Fac (),Exhaust Cam (°),Exhaust Cam SP (°),FP DI (bar),FP DI SP (bar),FP MPI (kPa),FP MPI SP (kPa),Fuel Flow HPFP (mg/stk),Fuel Flow LPFP (g/min),Fuel Flow SP (mg/stk),Fuel Level (%),Fuel Split MPI (),Gear (),HPFP Eff Vol (%),IAT (°F),Ign Table Value (°),Ign Timing Avg (°),Inj Duty DI (%),Inj Duty MPI (%),Inj PW DI (ms),Inj PW MPI (ms),Int Flow Fac (),Intake Cam (°),Intake Cam SP (°),Intervention EDS (),Intervention ESP (),Intervention TCS (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Knock NL 1 (V),Knock NL 2 (V),Knock NL 3 (V),Knock NL 4 (V),Knock RNG 1 (V),Knock RNG 2 (V),Knock RNG 3 (V),Knock RNG 4 (V),Knock THD 1 (V),Knock THD 2 (V),Knock THD 3 (V),Knock THD 4 (V),Lambda (λ),Lambda SP (λ),LPFP DC (%),LTFT (%),MAP (kPa),MAP SP (kPa),Misfire Cyl 1 (),Misfire Cyl 2 (),Misfire Cyl 3 (),Misfire Cyl 4 (),Misfire Sum (),Oil Temp (°F),Pedal Pos (%),Port Flap Pos (),Press Ratio (),Press Ratio SP (),PUT (kPa),PUT SP (kPa),SCC Efficiency SP (),SOI Actual (°),SOI Limit (°),Steering Angle (°),STFT (%),TCS Switch Off (),Torque (Nm),Torque Lim (),Torque Max (Nm),Torque Max TCU (),Torque Req (Nm),TPS (°),Trans Temp (°F),Turbine Temp (°F),Turbo Speed (krpm),Valve Lift Pos (),Vehicle Speed (mph),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (mph),Wheel Speed FR (mph),Wheel Speed RL (mph),Wheel Speed RR (mph),(SP) FF AFU Ratio (),(SP) FF IAT Add (),(SP) FF IAT Weight (),(SP) FF Lambda Add (),(SP) FF Lambda Weight (),(SP) FF MPI Add (),(SP) FF MPI Weight (),(SP) FF PUT Add (),(SP) FF PUT Weight (),(SP) FF Spark Add (),(SP) FF Spark Weight (),(SP) FF TQ Add (),(SP) FF TQ Weight (),(SP) LC Active (),(SP) LC Cut Pattern (rpm),(SP) LC Cut Position (rpm),(SP) LC Cut Type (rpm),(SP) LC RPM Limit Soft (rpm),(SP) LC RPM Limit Med (rpm),(SP) LC RPM Limit Hard (rpm),(SP) LC RPM Limit Off (rpm),(SP) MS Lambda Add (),(SP) MS Pops Enabled (),(SP) MS PUT Max (),(SP) MS RPM Set (),(SP) MS Slot (),(SP) MS Spark Add (),(SP) MS Speed Set (),(SP) MS TC Disabled (),(SP) NLS Active (),(SP) NLS Counter (),(SP) NLS Last Clutch (),(SP) NLS Last Clutch 2 (),(SP) RAL Active (),(SP) RAL Counter (),(SP) RAL Filtered N (),(SP) RAL PUT Adder (),(SP) RAL Ramp In (),(SP) RAL Ramp Out (),(SP) RAL RPM (rpm),(SP) TC Active (),(SP) TC Fastest Wheel (km/h),(SP) TC Slowest Wheel (km/h),(SP) TC Wheel Slip (km/h),(SP) TC PID (),(SP) TC P (),(SP) TC I (),(SP) TC D (),(SP) TC Ignition Pull (km/h),(SP) TC Slip Ramp (km/h),(SP) TC Slip Target (km/h),(SP) TC WG Pull (%),state_vcv (),cam_fuel_pump (°),ang_ref_vcv (°),ang_cur_on_vcv (°),ang_cur_off_vcv (°),state_poil_swi_mvb (-),lv_pump_oil_el_sp (-),Clutch 1 Current (mA),Clutch 2 Current (mA),Clutch 1 Press (bar),Clutch 2 Press (bar),Clutch 1 Torque (nm),Clutch 2 Torque (nm),Input Shaft (rpm),Line Current (mA),Axle Speed Delta (kph),Clutch Temp (C),Deg Blockage (%),Pump Current (A),Pump PWM (%),Pump Voltage (V),SimosTools [R1.81:2025_12_21:Aaron-ECU-R48.bin]
555.99,-0.1,0.5,92.11556,93.76572,0.0,101.706635,49.550003,14.511719,-11.170924,0.0,0.0,0.0,766.58,0.0,162.95001,55.46875,0.0,0.0,99.998474,1360.0,283.5,27.75,9.803922,0.19714355,-20.210938,-24.0,62.751984,60.27905,502.54654,499.89316,0.0,19.550323,7.2062254,76.86275,0.0,0.0,11.126709,65.75,23.625,4.5,1.8282375,0.0,0.736,0.0,0.0,14.015625,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147339,0.40641785,0.36972046,0.5315399,0.44921875,0.33569336,0.33325195,0.5822754,1.2890625,1.3671875,1.2109375,1.640625,1.1601562,0.89941406,25.009155,1.5625,24.685963,25.01259,1.0,0.0,0.0,0.0,1.0,100.399994,0.0,1.0,1.0023643,1.0,101.9471,101.706635,1.0,289.875,356.25,0.0875,0.0,0.0,5.59375,0.0,371.28125,1023.96875,-7.375,3.734603,73.399994,927.84875,21.417236,1.0,0.0,0.0,-0.06713867,99.998474,99.931335,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.75,161.625,39.0,769.0078,3.0,0.0,0.3,0.3,0.14,0.1,-600.0,-600.0,0.0,807.6,0.0,14.400009,0.3555352,1.03,13.0,1.8432,0
556.017,-0.1,0.5,92.68975,93.850494,0.0,101.706635,49.550003,14.5703125,-11.158138,0.0,0.0,0.0,766.58,0.0,162.95001,55.46875,0.0,0.0,99.998474,1353.0,283.5,19.5,9.803922,0.19708252,-20.179688,-24.0,61.7384,60.0031,503.0772,499.89316,0.0,19.788742,7.333394,76.86275,0.0,0.0,11.331177,65.75,23.625,-4.5,1.7742682,0.0,0.736,0.0,0.0,13.9453125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147339,0.40641785,0.36087036,0.5315399,0.56762695,0.33569336,0.33325195,0.4736328,1.2890625,1.3671875,1.1914062,1.640625,1.1259766,0.89941406,25.001526,1.5625,24.774115,24.97329,1.0,0.0,0.0,0.0,1.0,100.399994,0.0,1.0,1.0022013,1.0,101.93052,101.706635,1.0,289.875,356.25,0.0875,0.0,0.0,0.25,0.0,370.71875,1023.96875,-7.0,3.2677774,73.399994,923.0675,21.331787,1.0,0.0,0.0,-0.061035156,99.998474,99.93744,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,39.375,769.0078,3.0,0.0,0.3,0.3,0.14,0.1,-600.0,-600.0,0.0,807.6,0.0,14.900009,0.3555352,0.953,12.0,1.8432,0
556.055,-0.1,0.46875,91.083435,93.59615,0.0,101.706635,49.550003,14.4921875,-11.206748,0.0,0.0,0.0,766.58,0.0,162.95001,54.19922,0.0,0.0,99.998474,1331.0,283.125,21.0,9.803922,0.1977539,-19.945312,-24.0,60.45948,60.0031,505.1999,499.89316,0.0,19.550323,7.163836,76.86275,0.0,0.0,11.8637085,65.75,23.625,3.75,1.8770971,0.0,0.788,0.0,0.0,14.015625,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45318604,0.40641785,0.36087036,0.51727295,0.56762695,0.3564453,0.31860352,0.4736328,1.3671875,1.3671875,1.1914062,1.6015625,1.0761719,0.89941406,24.908447,1.5625,24.438965,24.886494,1.0,0.0,0.0,0.0,1.0,100.399994,0.0,1.0,1.0022013,1.0,101.93052,101.706635,1.0,289.875,356.25,0.0875,0.0,0.0,4.96875,0.0,369.15625,1023.96875,-5.875,3.2677774,73.399994,917.105,21.325684,1.0,0.0,0.0,-0.07019043,99.998474,99.92828,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,39.375,769.0078,3.0,0.0,0.2,0.2,0.12,0.15,-600.0,-600.0,0.0,807.2,0.0,14.900009,0.3555352,0.953,12.0,1.8432,0
556.09,-0.1,0.46875,90.34947,93.80809,0.0,101.706635,49.550003,14.550781,-11.228137,0.0,0.0,0.0,766.58,0.0,162.95001,54.19922,0.0,0.0,99.998474,1309.0,283.125,29.625,9.803922,0.19812012,-19.921875,-24.0,59.43528,60.0031,505.1999,499.89316,0.0,18.835068,7.057862,76.86275,0.0,0.0,12.545776,65.75,23.625,9.75,1.8948188,0.0,0.788,0.0,0.0,13.9765625,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45318604,0.39413452,0.3590393,0.51727295,0.56762695,0.3564453,0.31860352,0.56030273,1.3671875,1.328125,1.0351562,1.6015625,1.0498047,0.89941406,24.777222,1.5625,24.291489,24.939043,1.0,0.0,0.0,0.0,1.0,100.399994,0.0,1.0,1.0022013,1.0,101.93052,101.706635,1.0,289.875,356.25,0.0875,0.0,0.0,7.78125,0.0,367.96875,1023.96875,-5.09375,3.2677774,73.399994,912.8862,21.289062,1.0,0.0,0.0,-0.064086914,99.998474,99.93439,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,39.75,769.0078,3.0,0.0,0.2,0.2,0.12,0.15,-600.0,-600.0,0.0,807.2,0.0,14.900009,0.3555352,1.385,12.0,1.8432,0
556.116,-0.1,0.46875,90.25529,93.38419,0.0,101.706635,49.550003,14.511719,-11.235028,0.0,0.0,0.0,766.58,0.0,162.95001,54.19922,0.0,0.0,99.998474,1301.0,283.125,19.5,9.803922,0.1977539,-19.90625,-24.0,59.43528,60.0031,506.26123,499.89316,0.0,18.35823,6.9942775,76.86275,0.0,0.0,12.510681,65.75,23.625,1.5,1.8266156,0.0,0.788,0.0,0.0,13.9140625,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45318604,0.39413452,0.3590393,0.5190277,0.40405273,0.3564453,0.31860352,0.56030273,1.3671875,1.328125,1.0351562,1.40625,1.0263672,0.89941406,24.705505,1.5625,24.243982,24.788404,1.0,0.0,0.0,0.0,1.0,100.399994,0.0,1.0,1.0022013,1.0,101.93052,101.706635,1.0,289.875,356.25,0.0875,0.0,0.0,3.5,0.0,366.875,1023.96875,-4.6875,3.2677774,73.399994,913.73,21.282959,1.0,0.0,0.0,-0.06713867,99.998474,99.931335,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,39.375,769.0078,3.0,0.0,0.4,0.1,0.04,0.12,-600.0,-600.0,0.0,806.6,0.0,14.900009,0.3555352,1.385,12.0,1.8432,0
556.146,-0.1,0.46875,89.85315,93.55376,0.0,101.706635,49.550003,14.4921875,-11.252178,0.0,0.0,0.0,766.58,0.0,162.95001,54.19922,0.0,0.0,99.998474,1291.0,283.125,22.875,9.803922,0.1977539,-19.890625,-24.0,59.106266,60.0031,507.05725,499.89316,0.0,18.59665,7.2062254,76.86275,0.0,0.0,12.863159,65.75,23.625,3.375,1.8866898,0.0,0.812,0.0,0.0,13.6953125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4511261,0.39413452,0.3590393,0.5190277,0.40405273,0.41259766,0.31860352,0.56030273,1.1914062,1.328125,1.0351562,1.40625,1.0126953,0.89941406,24.713135,1.5625,24.125732,24.82817,1.0,0.0,0.0,0.0,1.0,100.399994,0.0,1.0,1.0022013,1.0,101.93052,101.706635,1.0,289.875,356.25,0.0875,0.0,0.0,4.4375,0.0,366.1875,1023.96875,-4.1875,3.2677774,73.399994,914.5737,21.276855,1.0,0.0,0.0,-0.06713867,99.998474,99.931335,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,39.75,769.0078,3.0,0.0,0.4,0.1,0.04,0.12,-600.0,-600.0,0.0,806.6,0.0,14.900009,0.3555352,1.106,12.0,1.8432,0
556.184,-0.1,0.5,90.3341,93.25703,0.0,101.706635,49.550003,14.511719,-11.241828,0.0,0.0,0.0,766.58,0.0,162.95001,54.19922,0.0,0.0,99.998474,1271.0,283.125,20.25,9.803922,0.19769287,-19.882812,-24.0,58.5809,60.0031,506.52658,499.89316,0.0,18.59665,7.2698097,76.86275,0.0,0.0,13.340759,65.75,23.625,1.875,1.84295,0.0,0.812,0.0,0.0,13.59375,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4511261,0.39489746,0.35995483,0.5190277,0.40405273,0.41259766,0.38208008,0.44799805,1.1914062,1.1523438,1.0351562,1.40625,0.9873047,0.89941406,24.72229,1.5625,24.197094,24.739622,1.0,0.0,0.0,0.0,1.0,100.399994,0.0,1.0,1.0022013,1.0,101.93052,101.706635,1.0,289.875,356.25,0.0875,0.0,0.0,3.78125,0.0,364.5625,1023.96875,-3.375,3.2677774,73.399994,915.6987,21.295166,1.0,0.0,0.0,-0.07324219,99.998474,99.92523,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,39.75,769.0078,3.0,0.0,0.3,0.1,0.16,0.11,-600.0,-600.0,0.0,806.4,0.0,14.900009,0.3555352,1.106,12.0,1.8432,0
556.222,-0.1,0.5,90.95478,154.59473,0.0,101.706635,49.550003,14.550781,-11.227828,0.0,0.0,0.0,766.58,0.0,162.95001,54.19922,0.0,0.0,99.998474,1261.0,283.5,23.25,9.803922,0.1984253,-19.875,-24.0,58.602127,60.0031,505.73056,499.89316,0.0,18.35823,7.248615,76.86275,0.0,0.0,13.362122,65.75,23.625,24.0,1.8379042,0.0,0.808,0.0,0.0,13.5390625,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4511261,0.39489746,0.35995483,0.51605225,0.390625,0.42114258,0.38208008,0.44799805,1.1914062,1.1523438,1.0351562,1.40625,0.97558594,0.89941406,24.661255,1.5625,24.293625,35.809566,1.0,0.0,0.0,0.0,1.0,100.399994,5.2734375,1.0,1.0022013,0.7968368,101.93052,81.04359,1.0,289.875,355.875,0.0875,0.0,0.0,11.25,0.0,363.8125,1023.96875,23.375,3.2677774,73.399994,911.53625,21.270752,1.0,0.0,0.0,-6.3690186,99.998474,93.629456,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,39.75,769.0078,3.0,0.0,0.3,0.2,0.1,0.1,-600.0,-600.0,0.0,806.0,0.0,14.900009,0.3555352,1.03,12.0,1.8432,0
556.257,-0.1,0.5,102.325714,242.8498,0.0,101.706635,49.550003,14.53125,-10.935191,0.0,0.0,0.0,766.58,0.0,162.95001,54.19922,0.0,0.0,99.998474,1242.0,283.5,42.0,9.803922,0.19836426,-19.875,-19.03125,58.6605,60.0031,504.93454,499.89316,0.868986,17.881393,11.5723505,76.86275,0.0,0.0,15.701294,65.75,22.5,24.0,1.9183484,0.0,0.808,0.0,0.0,13.53125,6.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485321,0.39596558,0.35995483,0.51605225,0.390625,0.42114258,0.32348633,0.44799805,1.171875,1.171875,1.0351562,1.40625,0.96875,0.89941406,24.630737,1.5625,26.31128,51.594303,1.0,0.0,0.0,0.0,1.0,100.399994,15.8203125,1.0,1.0008968,0.7968368,101.797844,81.04359,1.0,289.875,355.875,0.0875,0.0,0.0,15.28125,0.0,362.03125,1023.96875,57.75,7.0023804,73.399994,908.6112,21.655273,1.0,0.0,0.0,-11.901855,99.998474,88.09662,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,40.875,769.0078,3.0,0.0,0.3,0.2,0.1,0.1,-600.0,-600.0,0.0,806.0,0.0,14.900009,0.3555352,1.182,12.0,1.8432,0
556.287,-0.1,0.5,158.07568,332.54608,0.0,101.706635,49.550003,14.4140625,-9.483148,0.0,0.0,0.0,766.58,0.0,162.95001,54.19922,0.0,0.0,99.998474,1234.0,283.5,37.875,9.803922,0.19830322,-19.828125,-15.0,58.69234,60.79911,505.1999,499.89316,7.354589,44.345856,18.015564,76.86275,0.0,0.0,19.17572,65.75,16.125,18.0,1.881268,0.0,0.808,0.0,0.0,13.5625,-1.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485321,0.39596558,0.35842896,0.51605225,0.390625,0.42114258,0.32348633,0.43579102,1.171875,1.171875,1.0351562,1.40625,0.96484375,0.89941406,25.778198,0.0,36.322746,67.69011,1.0,0.0,0.0,0.0,1.0,100.399994,24.21875,1.0,0.98989075,0.7968368,100.67846,81.04359,1.0,289.875,355.875,0.0875,0.0,0.0,37.1875,0.0,359.96875,1023.96875,92.59375,11.670634,73.399994,905.855,21.618652,1.0,0.0,0.0,-11.447144,99.998474,88.55133,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,43.5,769.0078,3.0,0.0,0.3,0.2,0.12,0.16,-600.0,-600.0,0.0,805.4,0.0,14.900009,0.3555352,1.182,12.0,1.8432,0
556.316,-0.1,0.5,282.93045,445.0056,0.0,101.706635,49.550003,14.453125,-6.223521,0.0,0.0,0.0,766.58,0.0,162.95001,54.19922,0.0,0.0,99.998474,1233.0,283.5,33.375,9.803922,0.19897461,-19.101562,-15.0,57.36035,61.993122,504.93454,499.89316,20.071457,49.352646,27.48963,76.86275,0.0,0.0,26.271057,65.75,11.25,15.75,1.9406097,0.0,0.844,0.0,0.0,13.3984375,-4.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485321,0.39596558,0.35842896,0.49598694,0.48217773,0.34423828,0.32348633,0.43579102,1.171875,1.171875,1.0351562,1.6015625,0.9589844,0.89941406,25.92926,0.0,58.797043,88.14304,1.0,0.0,0.0,0.0,1.0,100.399994,30.175781,1.0,0.9901354,0.87485737,100.70334,88.9788,1.0,289.875,355.125,0.0875,0.0,0.0,86.875,0.0,357.03125,1023.96875,137.28125,15.405237,73.399994,896.7987,22.473145,1.0,0.0,0.0,-11.315918,99.998474,88.682556,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,48.375,770.0156,3.0,0.0,0.3,0.2,0.12,0.16,-600.0,-600.0,0.0,805.4,0.0,14.400009,5.824369,2.554,17.0,2.3552,0
556.346,-0.1,0.46875,398.51,505.24115,0.0,101.706635,49.550003,14.472656,-3.203995,0.0,0.0,0.0,766.58,0.0,162.95001,53.61328,0.0,0.0,99.998474,1243.0,283.5,32.25,9.803922,0.2000122,-18.429688,-15.0,55.205826,63.187134,503.60788,499.89316,33.572533,88.69171,35.69201,76.86275,0.0,0.0,33.695984,65.75,10.125,12.375,1.9517989,0.0,0.844,0.0,0.0,12.4140625,-6.9609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45707703,0.39596558,0.35842896,0.49598694,0.48217773,0.34423828,0.4272461,0.43579102,1.3671875,1.171875,1.0351562,1.6015625,0.94921875,0.89941406,26.620483,0.0,79.615906,98.891884,1.0,0.0,0.0,0.0,1.0,100.399994,33.88672,1.0,0.98565143,0.9807598,100.24729,99.74978,1.0,289.875,354.75,0.0875,0.0,0.0,128.71875,0.0,356.5,1023.96875,156.5,21.007141,73.399994,888.1925,23.382568,1.0,0.0,0.0,-3.85437,99.998474,96.144104,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,163.875,52.875,774.5156,3.0,0.0,0.2,0.2,0.15,0.15,-600.0,-600.0,0.0,805.3,0.0,14.400009,5.824369,2.554,17.0,2.3552,0
556.384,-0.1,0.46875,505.76025,495.8731,0.0,101.706635,49.550003,14.4921875,-0.35999015,0.0,0.0,0.0,766.58,2.0,162.95001,53.61328,0.0,0.0,99.998474,1339.0,283.5,28.5,9.803922,0.20166016,-17.34375,-15.0,53.375004,64.885284,502.54654,499.89316,47.942593,115.15617,42.91943,76.86275,0.0,0.0,42.041016,65.75,8.25,8.25,2.0855658,0.0,0.844,0.0,0.006225586,10.078125,-9.7265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45707703,0.38330078,0.37574768,0.49598694,0.63720703,0.34423828,0.4272461,0.859375,1.3671875,1.3085938,1.25,1.6015625,0.92871094,0.89941406,27.035522,0.0,99.224594,97.39545,1.0,0.0,0.0,0.0,1.0,100.399994,35.44922,1.0,0.9814936,0.97154737,99.82441,98.81281,1.0,289.875,353.625,0.0875,0.0,0.0,167.34375,0.0,364.28125,1023.96875,155.46875,39.680157,73.399994,877.4487,22.357178,1.0,0.0,0.0,0.08544922,98.71216,98.79761,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.5,165.375,58.875,778.875,3.0,0.0,0.2,0.2,0.15,0.15,-600.0,-600.0,0.0,805.3,0.0,14.900009,26.527811,4.663,27.0,3.8912,0
556.417,-0.1,0.46875,498.67017,412.78952,0.0,101.706635,49.550003,14.511719,-0.5075677,0.0,0.0,0.0,766.58,2.0,162.95001,53.61328,0.0,0.0,99.998474,1537.0,288.75,29.625,9.803922,0.20196533,-17.023438,-15.0,58.43762,66.32871,501.48517,499.89316,39.42229,123.02399,38.871227,76.86275,0.0,0.0,38.180542,65.75,10.125,9.375,11.124818,0.0,3.904,0.0,0.042297363,7.8515625,-7.3203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50216675,0.38330078,0.37574768,0.5869293,0.63720703,0.4650879,0.4272461,0.859375,1.5234375,1.3085938,1.25,1.7773438,0.8857422,0.89941406,27.157593,0.0,98.207085,82.809814,1.0,0.0,0.0,0.0,1.0,100.399994,33.30078,1.0,0.99225503,0.8223545,100.91892,83.63891,1.0,319.875,353.25,0.0875,0.0,0.0,165.84375,0.0,389.03125,1023.96875,129.4375,23.808094,73.399994,886.5612,22.387695,1.0,0.0,0.0,-5.532837,91.28418,85.746765,3.7011719,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,166.875,59.625,775.8047,3.0,0.0,0.3,0.1,0.11,0.11,-600.0,-600.0,0.0,805.2,0.0,14.900009,26.527811,4.663,27.0,3.8912,0
