Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
11821804,000000B1,false,Rx,0,8,42,2A,00,00,00,00,00,00,
11821964,000000B2,false,Rx,0,8,85,00,7D,00,8B,00,8B,00,
11821980,000000FD,false,Rx,0,8,EC,D7,1F,80,68,00,00,00,
11821993,00000104,false,Rx,0,8,12,37,A6,00,E6,00,02,40,
11822006,00000116,false,Rx,0,8,97,07,0C,36,B8,9F,7D,0F,
11822019,000001A2,false,Rx,0,8,B2,0B,10,00,E1,06,80,13,
11822032,0000031B,false,Rx,0,8,A6,0F,92,00,00,3C,15,00,
11822047,1B000013,true,Rx,0,8,13,00,04,01,09,00,00,00,
11832113,00000040,false,Rx,0,8,04,08,00,00,C1,00,00,00,
11832135,00000117,false,Rx,0,8,37,03,00,40,68,00,00,FF,
11832149,000000A7,false,Rx,0,8,BF,E0,60,84,FC,45,B8,3E,
11832162,00000108,false,Rx,0,8,1A,19,D0,24,55,FE,00,00,
11832175,000000A8,false,Rx,0,8,78,B0,1E,98,84,64,38,0E,
11832188,00000396,false,Rx,0,8,D4,03,00,11,00,00,00,00,
11832201,00000120,false,Rx,0,8,00,08,00,00,01,04,FF,01,
11832215,00000121,false,Rx,0,8,6E,08,00,00,37,5F,7E,FE,
11842173,000003E5,false,Rx,0,8,B7,19,00,00,00,00,00,00,
11842196,0000012E,false,Rx,0,8,D5,E4,7F,00,FE,00,C0,FF,
11844789,000000A7,false,Rx,0,8,AD,E1,A0,84,FC,49,B8,3E,
11844816,000000A8,false,Rx,0,8,4A,B1,1E,98,84,64,34,0E,
11844829,0000011D,false,Rx,0,8,44,0A,00,C8,00,00,00,00,
11844843,00000086,false,Rx,0,8,A6,03,2D,20,00,00,00,00,
11844883,0000009F,false,Rx,0,8,E8,33,1D,80,03,12,00,40,
11844897,17F00012,true,Rx,0,8,20,12,00,00,00,00,00,00,
11844910,000000B2,false,Rx,0,8,AC,00,A5,00,B0,00,B2,00,
11844923,00000101,false,Rx,0,8,04,09,7D,14,A2,10,40,00,
11852952,000000A7,false,Rx,0,8,D9,E2,A0,84,FC,49,B8,3E,
11852976,000000A8,false,Rx,0,8,36,B2,1E,98,84,64,2C,0E,
11852989,00000120,false,Rx,0,8,56,09,00,00,01,04,FF,01,
11853003,00000121,false,Rx,0,8,91,09,00,00,37,5F,7E,FE,
11853016,0000009F,false,Rx,0,8,FB,34,1D,80,03,12,00,40,
11853029,00000086,false,Rx,0,8,B5,04,2D,20,00,00,00,00,
11853042,00000497,false,Rx,0,8,00,40,00,00,64,46,00,20,
11853055,000000B2,false,Rx,0,8,AC,00,A5,00,B0,00,B2,00,
11863206,0000012E,false,Rx,0,8,35,E5,7F,00,FE,00,C0,FF,
11863232,000000A7,false,Rx,0,8,58,E3,A0,84,FC,49,B8,3E,
11863246,000000A8,false,Rx,0,8,A9,B3,1E,98,84,64,24,0E,
11863259,0000011D,false,Rx,0,8,20,0B,00,C8,00,00,00,00,
11863272,00000086,false,Rx,0,8,D1,05,2D,20,00,00,00,00,
11863285,0000009F,false,Rx,0,8,9F,35,1D,80,03,12,00,40,
11863298,000000B2,false,Rx,0,8,AC,00,A5,00,B0,00,B2,00,
11863311,00000101,false,Rx,0,8,49,0A,7D,15,A2,11,40,00,
11866716,00000106,false,Rx,0,8,DF,8A,6C,00,08,04,F0,10,
11866742,0000011E,false,Rx,0,8,6F,0A,00,00,00,00,A0,00,
11866756,0000031B,false,Rx,0,8,8E,00,BC,00,00,3D,15,00,
11866768,00000380,false,Rx,0,8,0E,08,40,00,00,00,00,FF,
11869963,0000032A,false,Rx,0,8,97,02,00,00,44,04,00,00,
11869990,00000086,false,Rx,0,8,7D,06,2D,20,00,00,00,00,
11875000,000000FD,false,Rx,0,8,4B,DA,1F,80,85,00,00,00,
11875023,00000104,false,Rx,0,8,98,3A,A6,00,E6,00,02,40,
11875037,00000116,false,Rx,0,8,EA,0A,0D,3A,C8,1F,7E,0F,
11875050,0000030B,false,Rx,0,8,10,08,02,00,08,00,04,00,
11875065,1B000010,true,Rx,0,8,10,00,04,05,09,00,00,00,
11895399,000000A7,false,Rx,0,8,BB,F6,E0,84,FC,4D,B8,3E,
11895431,000000A8,false,Rx,0,8,C5,B6,1E,D8,84,64,08,0E,
11895447,0000011B,false,Rx,0,8,00,20,00,00,00,00,00,00,
11895460,00000120,false,Rx,0,8,21,0B,00,00,01,04,FF,01,
11895473,00000121,false,Rx,0,8,B5,0B,00,C0,36,5F,7E,FE,
11895486,0000009F,false,Rx,0,8,15,38,1D,80,03,12,00,40,
11895499,00000086,false,Rx,0,8,5B,08,2D,20,00,00,00,00,
11895512,00000391,false,Rx,0,8,15,65,28,66,00,28,00,22,
11906393,0000011D,false,Rx,0,8,57,0D,00,C8,00,00,00,00,
11906558,00000086,false,Rx,0,8,3F,09,2D,20,00,00,00,00,
11906572,0000009F,false,Rx,0,8,71,39,1D,80,03,12,00,40,
11906585,000000B2,false,Rx,0,8,CC,00,C7,00,CF,00,CF,00,
11906598,00000101,false,Rx,0,8,F5,0C,7D,16,A2,0E,40,00,
11906611,00000106,false,Rx,0,8,5C,8C,6D,00,08,04,F0,10,
11906625,00000108,false,Rx,0,8,35,1C,D1,24,55,FE,00,00,
11906638,0000011E,false,Rx,0,8,06,0C,00,00,00,00,C0,00,
11917029,0000009F,false,Rx,0,8,DD,3A,1D,80,03,12,00,40,
11917054,00000086,false,Rx,0,8,93,0A,2D,20,00,00,00,00,
11917190,000000B1,false,Rx,0,8,C2,2B,00,00,00,00,00,00,
11917203,000000B2,false,Rx,0,8,CC,00,C7,00,CF,00,CF,00,
11917216,000000FD,false,Rx,0,8,72,DC,1F,80,9C,00,00,00,
11917230,00000104,false,Rx,0,8,EF,3C,A6,00,E6,00,02,40,
11917243,00000116,false,Rx,0,8,08,0C,0E,3E,D8,1F,7E,0F,
11917256,0000031B,false,Rx,0,8,2A,01,DC,00,00,3E,15,00,
11924958,000003DB,false,Rx,0,8,50,00,01,00,04,20,01,6E,
11924996,000000AD,false,Rx,0,8,97,E4,BF,FF,8F,20,00,10,
11925137,000000A7,false,Rx,0,8,87,E9,20,85,FB,51,B8,3E,
11925150,0000012E,false,Rx,0,8,05,E8,7F,00,FE,00,C0,FF,
11925164,000000A8,false,Rx,0,8,3D,B9,1E,18,85,64,F0,0D,
11925177,00000365,false,Rx,0,8,C1,C6,18,40,8F,02,AC,7A,
11925190,0000032A,false,Rx,0,8,F3,03,00,00,44,04,00,00,
11925203,00000086,false,Rx,0,8,F7,0B,2D,20,00,00,00,00,
11934575,00000117,false,Rx,0,8,CA,08,00,40,68,00,00,FF,
11934687,000000A7,false,Rx,0,8,81,EA,20,85,FB,51,B8,3E,
11934700,00000108,false,Rx,0,8,51,1D,D1,24,55,FE,00,00,
11934713,000000A8,false,Rx,0,8,BA,BA,1E,18,85,64,E4,0D,
11934726,00000396,false,Rx,0,8,C7,04,00,11,00,00,00,00,
11934739,00000120,false,Rx,0,8,4B,0D,00,00,01,04,FF,01,
11934752,00000121,false,Rx,0,8,63,0D,00,C0,36,5F,7E,FE,
11934765,0000009F,false,Rx,0,8,AA,3C,1D,80,03,12,00,40,
11944223,0000012E,false,Rx,0,8,79,E9,7F,00,FE,00,C0,FF,
11944248,000000A7,false,Rx,0,8,EF,EB,20,85,FB,51,B8,3E,
11944320,000000A8,false,Rx,0,8,77,BB,1E,18,85,64,E4,0D,
11948302,00000641,false,Rx,0,8,70,23,2B,58,14,14,E4,52,
11948317,1B000012,true,Rx,0,8,12,00,04,01,11,00,00,00,
11949852,0000011D,false,Rx,0,8,9F,0F,00,C8,00,00,00,00,
11949865,00000086,false,Rx,0,8,80,0D,2D,20,00,00,00,00,
11949878,0000009F,false,Rx,0,8,CE,3D,1D,80,03,12,00,40,
11949891,000000B2,false,Rx,0,8,EA,00,E5,00,E6,00,E8,00,
11949904,00000101,false,Rx,0,8,80,0E,7D,16,A2,15,40,00,
11949918,00000106,false,Rx,0,8,EB,8E,6D,04,08,04,F0,10,
11949930,0000011E,false,Rx,0,8,2E,0E,00,00,00,00,D0,00,
11949944,000001AB,false,Rx,0,8,89,01,00,02,00,00,04,00,
11959496,000000B2,false,Rx,0,8,EA,00,E5,00,E6,00,E8,00,
11959527,16A954C5,true,Rx,0,8,00,FF,00,00,00,00,00,00,
11959543,000000FD,false,Rx,0,8,ED,DE,1F,80,AD,00,00,00,
11959556,00000108,false,Rx,0,8,FD,1E,D1,24,55,FE,00,00,
11959569,00000104,false,Rx,0,8,27,3E,A6,00,E6,00,02,40,
11959582,17F0000A,true,Rx,0,8,00,0A,00,00,00,00,00,80,
11959596,00000116,false,Rx,0,8,61,0E,0F,42,E8,5F,7E,0F,
11959609,0000030D,false,Rx,0,4,00,00,00,00,00,00,00,00,
11968867,000000B2,false,Rx,0,8,EA,00,FE,00,E6,00,E8,00,
11968893,00000101,false,Rx,0,8,27,0F,7E,16,A2,16,40,00,
11968909,00000106,false,Rx,0,8,8F,8F,6D,04,08,04,F0,10,
11968922,0000011E,false,Rx,0,8,4A,0F,00,00,00,00,D0,00,
11968935,0000031B,false,Rx,0,8,0A,02,F4,00,00,3F,15,00,
11968948,000000AD,false,Rx,0,8,70,E9,BF,FF,8F,20,00,10,
11968962,00000117,false,Rx,0,8,02,0A,00,40,68,00,00,FF,
11968975,000000A7,false,Rx,0,8,D0,DE,20,85,FC,51,B8,3E,
11976820,000000B2,false,Rx,0,8,02,01,FE,00,FE,00,FF,00,
11976844,000000FD,false,Rx,0,8,D6,DF,1F,80,BF,00,00,00,
11976858,00000104,false,Rx,0,8,D7,3F,A6,00,E6,00,02,00,
11976872,00000116,false,Rx,0,8,B0,0F,10,46,F8,9F,7E,0F,
11976885,0000030B,false,Rx,0,8,10,0A,02,00,08,00,06,00,
11976899,17330710,true,Rx,0,3,31,C4,0A,00,00,00,00,00,
11976912,00000040,false,Rx,0,8,A8,0B,00,00,C1,00,00,00,
11976925,0000012E,false,Rx,0,8,D1,EB,7F,00,FE,00,C0,FF,
11979936,0000011D,false,Rx,0,8,B9,01,00,C8,00,00,00,00,
11979958,00000086,false,Rx,0,8,6E,01,2D,20,00,00,00,00,
11979971,0000009F,false,Rx,0,8,20,31,1D,80,03,12,00,40,
11980339,000000B2,false,Rx,0,8,02,01,FE,00,FE,00,FF,00,
11992799,000003EC,false,Rx,0,8,C1,00,00,00,00,08,01,00,
11992830,00000117,false,Rx,0,8,66,0B,00,40,68,00,00,FF,
11992846,000000A7,false,Rx,0,8,C7,D0,20,85,FC,51,B8,3E,
11992859,000000A8,false,Rx,0,8,12,B0,1E,98,85,64,D8,0D,
11992872,0000011B,false,Rx,0,8,00,20,00,00,00,00,00,00,
11992885,00000120,false,Rx,0,8,3F,00,00,00,01,04,FF,01,
11992898,00000121,false,Rx,0,8,B5,00,00,80,36,5F,7E,FE,
11992911,0000009F,false,Rx,0,8,8C,32,1D,80,03,12,00,40,
12003386,000002B7,false,Rx,0,8,05,0B,00,00,00,00,00,00,
12003411,0000012E,false,Rx,0,8,72,EC,7F,00,FE,00,C0,FF,
12003425,000000A7,false,Rx,0,8,4F,D1,20,85,FC,51,B8,3E,
12003438,000000A8,false,Rx,0,8,18,B1,1E,98,85,64,D0,0D,
12003451,0000011D,false,Rx,0,8,15,02,00,C8,00,00,00,00,
12003464,00000086,false,Rx,0,8,A6,03,2D,20,00,00,00,00,
12003477,0000009F,false,Rx,0,8,E8,33,1D,80,03,12,00,40,
12003490,000000B2,false,Rx,0,8,17,01,13,01,FE,00,FF,00,
12013411,00000117,false,Rx,0,8,75,0C,00,40,68,00,00,FF,
12013436,000000A7,false,Rx,0,8,3B,D2,20,85,FC,51,B8,3E,
12013450,000000A8,false,Rx,0,8,F4,B2,1E,98,85,64,D0,0D,
12013463,00000120,false,Rx,0,8,CA,01,00,00,01,04,FF,01,
12013476,00000121,false,Rx,0,8,D9,01,00,80,36,5F,7E,FE,
12013489,0000009F,false,Rx,0,8,FB,34,1D,80,03,12,00,40,
12013502,00000086,false,Rx,0,8,B5,04,2D,20,00,00,00,00,
12013515,000000B1,false,Rx,0,8,E0,2C,00,00,00,00,00,00,
12023728,000003DB,false,Rx,0,8,50,00,01,00,04,20,01,6E,
12023753,000000AD,false,Rx,0,8,52,EE,BF,FF,8F,20,00,10,
12023767,000000A7,false,Rx,0,8,BA,D3,20,85,FC,51,B8,3E,
12023780,0000012E,false,Rx,0,8,58,ED,7F,00,FE,00,C0,FF,
12023793,000000A8,false,Rx,0,8,B3,B3,1E,98,85,64,CC,0D,
12023806,00000365,false,Rx,0,8,C1,C6,18,40,8F,02,AC,7A,
12023820,0000032A,false,Rx,0,8,84,05,00,00,44,04,00,00,
12023833,00000086,false,Rx,0,8,D1,05,2D,20,00,00,00,00,
12033938,00000380,false,Rx,0,8,C6,0A,40,00,00,00,00,FF,
12033963,00000117,false,Rx,0,8,11,0D,00,40,68,00,00,FF,
12033977,000000A7,false,Rx,0,8,80,D4,20,85,FC,51,B8,3E,
12033990,00000108,false,Rx,0,8,BF,11,D1,24,55,FE,00,00,
12034003,000000A8,false,Rx,0,8,27,B4,1E,98,85,64,C8,0D,
12034016,00000396,false,Rx,0,8,A3,05,00,11,00,00,00,00,
12034029,00000120,false,Rx,0,8,32,02,00,00,01,04,FF,01,
12034042,00000121,false,Rx,0,8,56,02,00,80,36,5F,7E,FE,
12045514,0000012E,false,Rx,0,8,82,EE,7F,00,FE,00,C0,FF,
12045542,000000A7,false,Rx,0,8,FB,D5,20,85,FC,51,B8,3E,
12045682,000000A8,false,Rx,0,8,05,B5,1E,98,85,64,C4,0D,
12045695,0000011D,false,Rx,0,8,62,04,00,C8,00,00,00,00,
12045708,00000086,false,Rx,0,8,19,07,2D,20,00,00,00,00,
12045721,0000009F,false,Rx,0,8,57,37,1D,80,03,12,00,40,
12045735,000000B2,false,Rx,0,8,26,01,28,01,23,01,15,01,
12045748,00000101,false,Rx,0,8,16,03,7E,13,A2,18,40,00,
12056778,00000120,false,Rx,0,8,E0,03,00,00,01,04,FF,01,
12056806,00000121,false,Rx,0,8,A4,03,00,80,36,5F,7E,FE,
12056822,0000009F,false,Rx,0,8,15,38,1D,80,03,12,00,40,
12056835,00000086,false,Rx,0,8,5B,08,2D,20,00,00,00,00,
12056848,00000497,false,Rx,0,8,00,40,00,00,64,46,00,20,
12056861,000000B2,false,Rx,0,8,26,01,28,01,23,01,28,01,
12056874,000000FD,false,Rx,0,8,4C,D3,1F,80,DC,00,00,00,
12056887,00000108,false,Rx,0,8,13,12,D1,24,55,FE,00,00,
12065726,0000011D,false,Rx,0,8,06,05,00,C8,00,00,00,00,
12065759,00000086,false,Rx,0,8,3F,09,2D,20,00,00,00,00,
12065775,0000009F,false,Rx,0,8,71,39,1D,80,03,12,00,40,
12065788,000000B2,false,Rx,0,8,26,01,28,01,23,01,28,01,
12065801,00000101,false,Rx,0,8,AD,04,7E,11,A2,18,40,00,
12065814,00000106,false,Rx,0,8,7B,84,74,04,08,04,F0,30,
12065828,0000011E,false,Rx,0,8,62,04,00,00,00,00,10,01,
12065841,0000031B,false,Rx,0,8,A0,04,38,01,00,42,15,00,
12074192,00000365,false,Rx,0,8,C1,C6,18,40,8E,02,AC,7A,
12074217,00000120,false,Rx,0,8,B6,04,00,00,01,04,FF,01,
12074232,00000121,false,Rx,0,8,19,04,00,80,36,5F,7E,FE,
12074245,0000032A,false,Rx,0,8,28,06,00,00,44,04,00,00,
12074258,00000086,false,Rx,0,8,93,0A,2D,20,00,00,00,00,
12074271,0000009F,false,Rx,0,8,DD,3A,1D,80,03,12,00,40,
12074284,00000366,false,Rx,0,8,00,00,00,00,80,03,00,00,
12074297,000003C0,false,Rx,0,4,80,0E,03,00,00,00,00,00,
12080296,00000584,false,Rx,0,6,43,0F,00,00,00,00,00,00,
12080810,000000FD,false,Rx,0,8,DA,D4,1F,80,DC,00,00,00,
12080825,00000104,false,Rx,0,8,2A,34,A6,00,E6,00,02,00,
12080840,16A9540A,true,Rx,0,8,00,10,00,41,00,00,00,00,
12080853,00000116,false,Rx,0,8,71,04,12,4E,28,60,7F,0F,
12080866,0000030B,false,Rx,0,8,10,0C,02,00,08,00,07,00,
12080880,000005F0,false,Rx,0,8,64,E4,64,00,00,64,00,00,
12080893,1B000010,true,Rx,0,8,10,00,04,05,09,00,00,00,
12080906,00000040,false,Rx,0,8,DF,0D,00,00,C1,00,00,00,
12095081,00000117,false,Rx,0,8,9B,00,00,40,68,00,00,FF,
12097037,000000A7,false,Rx,0,8,75,CA,20,85,FD,51,B8,3E,
12097058,000000A8,false,Rx,0,8,68,BA,1E,58,85,64,C4,0D,
12097072,0000011B,false,Rx,0,8,00,20,00,00,00,00,00,00,
12097085,00000120,false,Rx,0,8,B4,05,00,00,01,04,FF,01,
12097098,00000121,false,Rx,0,8,2E,05,00,80,36,5F,7E,FE,
12097111,0000009F,false,Rx,0,8,AA,3C,1D,80,03,12,00,40,
12097124,00000086,false,Rx,0,8,E4,0C,2D,20,00,00,00,00,
12097137,00000391,false,Rx,0,8,17,65,27,6D,00,28,00,22,
12105488,000000FD,false,Rx,0,8,8A,D5,1F,80,E6,00,00,00,
12105601,00000104,false,Rx,0,8,4E,35,A6,00,E6,00,02,00,
12105615,00000116,false,Rx,0,8,B3,05,13,52,28,60,7F,0F,
12105628,00000392,false,Rx,0,8,64,2A,00,00,00,00,00,04,
12105641,000002B7,false,Rx,0,8,D3,0D,00,00,00,00,00,00,
12105654,0000012E,false,Rx,0,8,A2,E1,7F,00,FE,00,C0,FF,
12105682,000000A7,false,Rx,0,8,1B,CB,20,85,FD,51,B8,3E,
12105695,000000A8,false,Rx,0,8,A5,BB,1E,58,85,64,C4,0D,
12114752,00000380,false,Rx,0,8,A2,0B,40,00,00,00,00,FF,
12114897,00000117,false,Rx,0,8,FF,01,00,40,68,00,00,FF,
12114913,000000A7,false,Rx,0,8,1C,CC,E0,84,FD,4D,B8,3E,
12114937,000000A8,false,Rx,0,8,F3,BC,1E,58,85,64,C8,0D,
12114950,00000120,false,Rx,0,8,5B,06,00,00,01,04,FF,01,
12114975,00000121,false,Rx,0,8,29,06,00,80,36,5F,7E,FE,
12114989,0000009F,false,Rx,0,8,62,3E,1D,80,03,12,00,40,
12115002,00000086,false,Rx,0,8,2C,0E,2D,20,00,00,00,00,
12121570,0000012E,false,Rx,0,8,6B,E2,7F,00,FE,00,C0,FF,
12121590,000000A7,false,Rx,0,8,93,CD,20,85,FD,4D,B8,3E,
12121604,000000A8,false,Rx,0,8,E0,BD,1E,58,85,64,C8,0D,
12121617,00000365,false,Rx,0,8,C1,C6,18,40,90,02,AC,7A,
12121630,0000032A,false,Rx,0,8,4C,07,00,00,44,04,00,00,
12121643,00000086,false,Rx,0,8,48,0F,2D,20,00,00,00,00,
12121656,0000009F,false,Rx,0,8,06,3F,1D,80,03,12,00,40,
12121670,0000011D,false,Rx,0,8,8C,08,00,C8,00,00,00,00,
12122924,00000040,false,Rx,0,8,73,0E,00,00,C1,00,00,00,
12144642,000003E5,false,Rx,0,8,57,1C,00,00,00,00,00,00,
12144673,0000012E,false,Rx,0,8,F2,E3,7F,00,FE,00,C0,FF,
12144687,000000A7,false,Rx,0,8,01,CF,20,85,FD,51,B8,3E,
12144700,000000A8,false,Rx,0,8,75,BF,1E,58,85,64,D4,0D,
12144715,1B000012,true,Rx,0,8,12,00,04,01,11,00,00,00,
12144728,0000011D,false,Rx,0,8,E8,09,00,C8,00,00,00,00,
12144741,00000086,false,Rx,0,8,6E,01,2D,20,00,00,00,00,
12144754,0000009F,false,Rx,0,8,20,31,1D,80,03,12,00,40,
12154100,00000117,false,Rx,0,8,37,03,00,40,68,00,00,FF,
12154126,000000A7,false,Rx,0,8,C8,C0,20,85,FD,51,B8,3E,
12154140,000000A8,false,Rx,0,8,1D,B0,1E,58,85,64,D4,0D,
12154153,00000120,false,Rx,0,8,00,08,00,00,01,04,FF,01,
12154166,00000121,false,Rx,0,8,B9,08,00,80,36,5F,7E,FE,
12154179,0000009F,false,Rx,0,8,7C,32,1D,80,03,11,00,40,
12154192,00000086,false,Rx,0,8,C2,02,2D,20,00,00,00,00,
12154206,00000497,false,Rx,0,8,00,40,00,00,64,46,00,20,
12161571,0000012E,false,Rx,0,8,D5,E4,7F,00,FE,00,C0,FF,
12161601,000000A7,false,Rx,0,8,40,C1,20,85,FD,51,B8,3E,
12161620,000000A8,false,Rx,0,8,67,B1,1E,58,85,64,D4,0D,
12161633,000006B4,false,Rx,0,8,02,57,33,37,32,32,38,33,
12161646,0000011D,false,Rx,0,8,44,0A,00,C8,00,00,00,00,
12167448,00000086,false,Rx,0,8,A6,03,2D,20,00,00,00,00,
12167461,0000009F,false,Rx,0,8,9A,33,1D,80,03,0F,00,40,
12167474,000000B2,false,Rx,0,8,45,01,42,01,3D,01,40,01,
12167487,00000101,false,Rx,0,8,EC,09,7D,04,A2,18,40,00,
12167501,00000106,false,Rx,0,8,68,89,7D,04,08,04,F0,30,
12167514,0000011E,false,Rx,0,8,07,09,00,00,00,00,30,01,
12167527,0000031B,false,Rx,0,8,7F,06,52,01,00,45,15,00,
12178293,0000009F,false,Rx,0,8,89,34,1D,80,03,0F,00,40,
12178318,000003C0,false,Rx,0,4,35,0F,03,00,00,00,00,00,
12180061,000000B2,false,Rx,0,8,4D,01,4A,01,3D,01,40,01,
12180075,000000FD,false,Rx,0,8,01,D9,1F,80,EF,00,00,00,
12180088,00000104,false,Rx,0,8,A0,39,A6,00,E6,00,02,00,
12180102,00000116,false,Rx,0,8,0A,09,15,5A,58,20,80,0F,
12180115,0000030B,false,Rx,0,8,10,0E,02,00,08,00,08,00,
12180128,000006B7,false,Rx,0,8,9D,27,A1,73,06,18,00,6E,
12180141,000006B8,false,Rx,0,8,A6,27,B4,70,26,6C,00,00,
12180154,00000040,false,Rx,0,8,17,0F,00,00,C1,00,00,00,
12180321,0000009F,false,Rx,0,8,ED,35,1D,80,03,0F,00,40,
12183777,000000B2,false,Rx,0,8,4D,01,4A,01,42,01,42,01,
12183790,00000101,false,Rx,0,8,11,0A,7D,01,A2,1F,40,00,
12183803,00000106,false,Rx,0,8,96,8A,80,04,08,04,F0,30,
12183817,0000011E,false,Rx,0,8,AB,0A,00,00,00,00,30,01,
12185339,00000380,false,Rx,0,8,B1,0C,40,00,00,00,00,FF,
12198969,00000121,false,Rx,0,8,31,0A,20,A0,36,5F,7E,FE,
12199004,0000009F,false,Rx,0,8,41,36,1D,80,03,0F,00,40,
12199020,00000086,false,Rx,0,8,7D,06,2D,20,00,00,00,00,
12199034,00000391,false,Rx,0,8,17,65,28,6D,00,28,00,22,
12199047,000003BE,false,Rx,0,8,67,1D,E6,51,88,80,00,80,
12199060,00000640,false,Rx,0,8,A0,51,4E,96,7F,A0,59,01,
12199073,00000381,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,DF,
12199086,00000382,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,DF,
12202997,000000B2,false,Rx,0,8,4D,01,4D,01,42,01,42,01,
12203012,00000101,false,Rx,0,8,DC,0B,7D,FF,A1,1D,40,00,
12203025,00000106,false,Rx,0,8,C1,8B,83,04,08,04,F0,30,
12203038,00000108,false,Rx,0,8,8A,18,D1,24,55,FE,00,00,
12203051,0000011E,false,Rx,0,8,CF,0B,00,00,00,00,30,01,
12203064,000001AB,false,Rx,0,8,44,04,00,02,00,00,05,00,
12216104,00000117,false,Rx,0,8,EC,06,00,40,68,00,00,FF,
12216143,000000A7,false,Rx,0,8,DF,C6,E0,84,FD,4D,B8,3E,
12216160,000000A8,false,Rx,0,8,72,B6,1E,58,85,64,C4,0D,
12216173,00000120,false,Rx,0,8,21,0B,00,00,01,04,FF,01,
12216186,00000121,false,Rx,0,8,88,0B,00,80,36,5F,7E,FE,
12216199,0000009F,false,Rx,0,8,D2,38,1D,80,03,0E,00,40,
12216212,00000086,false,Rx,0,8,5B,08,2D,20,00,00,00,00,
12216225,000000B1,false,Rx,0,8,71,2E,00,00,00,00,00,00,
12226285,000003C8,false,Rx,0,8,00,00,54,24,04,12,80,4D,
12227448,000003DB,false,Rx,0,8,50,00,01,00,04,20,01,6E,
12227466,000000AD,false,Rx,0,8,B4,E2,BF,FF,8F,20,00,10,
12227480,000000A7,false,Rx,0,8,56,C7,E0,84,FD,4D,B8,3E,
12227493,0000012E,false,Rx,0,8,6C,E7,7F,00,FE,00,C0,FF,
12227624,000000A8,false,Rx,0,8,68,B7,1E,98,85,64,C8,0D,
12227637,00000365,false,Rx,0,8,C1,C6,18,40,8F,02,AC,7A,
12227650,0000032A,false,Rx,0,8,6A,09,00,00,44,04,00,00,
12227663,00000086,false,Rx,0,8,3F,09,2D,20,00,00,00,00,
12237914,000000B2,false,Rx,0,8,50,01,4D,01,3C,01,3C,01,
12237938,000000FD,false,Rx,0,8,8E,DC,1F,80,ED,00,00,00,
12238073,00000104,false,Rx,0,8,7B,3C,A6,00,E6,00,02,00,
12238086,00000116,false,Rx,0,8,37,0C,17,62,68,A0,80,0F,
12238099,000003E5,false,Rx,0,8,63,1D,00,00,00,00,00,00,
12238112,0000012E,false,Rx,0,8,05,E8,7F,00,FE,00,C0,FF,
12238125,000000A7,false,Rx,0,8,CB,C9,E0,84,FD,4D,B8,3E,
12238138,000000A8,false,Rx,0,8,70,B9,1E,98,85,64,C4,0D,
12248035,000000B2,false,Rx,0,8,4E,01,4D,01,3C,01,3C,01,
12248060,00000101,false,Rx,0,8,E3,0D,7C,F8,A1,18,40,00,
12248075,00000106,false,Rx,0,8,B6,8D,83,04,08,04,F0,30,
12248088,0000011E,false,Rx,0,8,B8,0D,00,00,00,00,30,01,
12248101,000002B7,false,Rx,0,8,DC,00,00,00,00,00,00,00,
12248114,00000117,false,Rx,0,8,CA,08,00,40,68,00,00,FF,
12248127,000000A7,false,Rx,0,8,D2,BA,E0,84,FD,4D,B8,3E,
12248140,000000A8,false,Rx,0,8,2F,BA,1E,98,85,64,C4,0D,
12256807,00000497,false,Rx,0,8,00,40,00,00,64,46,00,20,
12256821,000000B2,false,Rx,0,8,4E,01,4D,01,3C,01,3C,01,
12256834,000000FD,false,Rx,0,8,07,DD,1F,80,ED,00,00,00,
12256848,00000104,false,Rx,0,8,1F,3D,A6,00,E6,00,02,00,
12256861,00000108,false,Rx,0,8,42,1A,D1,24,55,FE,00,00,
12256874,00000116,false,Rx,0,8,0A,0D,18,66,78,A0,80,0F,
12256887,0000030D,false,Rx,0,4,00,00,00,00,00,00,00,00,
12256900,0000012E,false,Rx,0,8,79,E9,7F,00,FE,00,C0,FF,
12266310,0000011D,false,Rx,0,8,9F,0F,00,C8,00,00,00,00,
12267116,00000086,false,Rx,0,8,80,0D,2D,20,00,00,00,00,
12267131,0000009F,false,Rx,0,8,09,3D,1D,80,03,0E,00,40,
12267145,000000B2,false,Rx,0,8,4E,01,4D,01,3C,01,3C,01,
12267158,00000101,false,Rx,0,8,44,0E,7D,F4,A1,12,40,00,
12267171,00000106,false,Rx,0,8,1A,8E,83,04,08,04,F0,30,
12267185,0000011E,false,Rx,0,8,14,0E,00,00,00,00,30,01,
12267198,0000031B,false,Rx,0,8,5E,08,50,01,00,48,15,00,
12267211,00000380,false,Rx,0,8,D5,0D,40,00,00,00,00,FF,
12279230,0000032A,false,Rx,0,8,C6,0A,00,00,44,04,00,00,
12279255,00000086,false,Rx,0,8,2C,0E,2D,20,00,00,00,00,
12281820,0000009F,false,Rx,0,8,10,3E,1D,80,03,0F,00,40,
12281842,000003C0,false,Rx,0,4,74,00,03,00,00,00,00,00,
12281856,00000381,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,EF,
