Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4297192943,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4297203111,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4297212945,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4297223131,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4297232946,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4297243113,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4297252946,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4297263115,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4297272944,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4297283113,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4297292947,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4297303116,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4297312950,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4297323114,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4297332948,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4297343120,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4297352948,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4297363117,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4297372949,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4297383122,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4297392949,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4297403121,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4297412953,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4297423120,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4297432955,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4297443119,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4297452953,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4297463122,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4297472955,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4297483120,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4297492953,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4297503124,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4297512956,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4297523124,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4297532964,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4297543126,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4297552955,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4297563126,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4297572957,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4297583128,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4297592956,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4297603126,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4297612960,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4297623127,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4297632968,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4297643127,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4297652960,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4297663130,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4297672960,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4297683130,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4297692962,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4297703134,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4297712962,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4297723140,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4297732963,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4297743137,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4297752964,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4297763132,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4297772964,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4297783135,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4297792968,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4297803134,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4297812965,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4297823137,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4297832967,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4297843138,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4297852970,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4297863140,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4297872966,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4297883139,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4297892969,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4297903139,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4297912969,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4297923139,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4297932971,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4297943143,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4297952975,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4297963139,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4297972971,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4297983142,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4297992974,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4298003142,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4298012975,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4298023147,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4298032972,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4298043156,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4298052976,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4298063145,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4298072974,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4298083145,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4298092977,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4298103147,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4298112981,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4298123146,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4298132976,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4298143161,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4298152983,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4298163147,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4298172981,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4298183152,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4298192979,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4298203151,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4298212983,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4298223161,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4298232981,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4298243150,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4298252996,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4298263153,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4298272985,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4298283153,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4298292983,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4298303155,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4298313006,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4298323165,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4298332986,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4298343159,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4298352989,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4298363157,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4298372988,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4298383158,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4298392987,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4298403157,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4298412990,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4298423160,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4298432992,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4298443158,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4298452995,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
